gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes
GF_01500					False	0.984375	0.984375	True	1	True	False	0	0						False	ABC transporter permease		HG267_RS03795	64.0	64.0	GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_000316665.1;GCF_013393945.1;GCF_019976755.1;GCF_000316645.1;GCF_002896875.1;GCF_001548375.1;GCF_050235535.1	GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_000316665.1;GCF_013393945.1;GCF_019976755.1;GCF_000316645.1;GCF_002896875.1;GCF_001548375.1;GCF_050235535.1
GF_01501					False	0.981132075471698	0.981132075471698	True	1	True	False	0	0						False	VOC family protein		HG267_RS04260	53.0	53.0	GCF_025677855.1;GCF_029953635.1;GCF_011769525.1;GCF_025860405.1;GCF_000316645.1;GCF_038096175.1;GCF_002368175.1;GCF_017164015.1;GCF_024584745.1;GCF_000312705.1	GCF_025677855.1;GCF_029953635.1;GCF_011769525.1;GCF_025860405.1;GCF_000316645.1;GCF_038096175.1;GCF_002368175.1;GCF_017164015.1;GCF_024584745.1;GCF_000312705.1
GF_01502	0.3787372434675339	0.3787372434675339	0.3787372434675339	1.0	True	0.4273858921161825	0.4273858921161825	False	1	False	False	4	4	0.21172248803827753	0.13955342902711323	306.0			False	phycobilisome linker polypeptide		HG267_RS04690	241.0	241.0	GCF_025677855.1;GCF_000316665.1;GCF_050500255.1;GCF_038096175.1;GCF_904830765.1;GCF_017086385.1;GCF_026802175.1;GCF_000317045.1;GCF_048077055.1;GCF_001693255.1	GCF_025677855.1;GCF_000316665.1;GCF_050500255.1;GCF_038096175.1;GCF_904830765.1;GCF_017086385.1;GCF_026802175.1;GCF_000317045.1;GCF_048077055.1;GCF_001693255.1
GF_01503					False	1.0	1.0	True	1	True	False	0	0						False	Ni/Fe hydrogenase subunit alpha		HG267_RS05025	50.0	50.0	GCF_025677855.1;GCF_025860405.1;GCF_011769525.1;GCF_000204075.1;GCF_022063185.1;GCF_043099305.1;GCF_009873495.1;GCF_009372195.1;GCF_048568275.1;GCF_001548375.1	GCF_025677855.1;GCF_025860405.1;GCF_011769525.1;GCF_000204075.1;GCF_022063185.1;GCF_043099305.1;GCF_009873495.1;GCF_009372195.1;GCF_048568275.1;GCF_001548375.1
GF_01504	0.7132936507936508	0.7132936507936508	0.7132936507936508	1.0	True	0.8958333333333334	0.8958333333333334	False	1	False	False	4	4	0.7129186602870814	0.7759170653907497	74.0			False	organoarsenical effux MFS transporter ArsJ		HG267_RS02740	48.0	48.0	GCF_025677855.1;GCF_022063185.1;GCF_018139025.1;GCF_000734895.2;GCF_000317695.1;GCF_002368395.1;GCF_024584745.1;GCF_002368455.1;GCF_051131155.1;GCF_009856605.1	GCF_025677855.1;GCF_022063185.1;GCF_018139025.1;GCF_000734895.2;GCF_000317695.1;GCF_002368395.1;GCF_024584745.1;GCF_002368455.1;GCF_051131155.1;GCF_009856605.1
GF_01505					False	1.0	1.0	True	1	True	False	0	0						False	fatty acid desaturase		HG267_RS16180	41.0	41.0	GCF_025677855.1;GCF_043099725.1;GCF_043099735.1;GCF_000204075.1;GCF_009372195.1;GCF_003443655.1;GCF_049315035.1;GCF_002896875.1;GCF_002949735.1;GCF_003054475.1	GCF_025677855.1;GCF_043099725.1;GCF_043099735.1;GCF_000204075.1;GCF_009372195.1;GCF_003443655.1;GCF_049315035.1;GCF_002896875.1;GCF_002949735.1;GCF_003054475.1
GF_01506					False	0.98	0.98	True	1	True	False	0	0						False	carboxyl-terminal processing protease CtpB		HG267_RS14455	50.0	50.0	GCF_025677855.1;GCF_009498015.1;GCF_025860405.1;GCF_002368175.1;GCF_011769525.1;GCF_002896875.1;GCF_019976755.1;GCF_022063185.1;GCF_050235535.1;GCF_000009705.1	GCF_025677855.1;GCF_009498015.1;GCF_025860405.1;GCF_002368175.1;GCF_011769525.1;GCF_002896875.1;GCF_019976755.1;GCF_022063185.1;GCF_050235535.1;GCF_000009705.1
GF_01507					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	GTP-binding protein		HG267_RS14750	57.0	57.0	GCF_025677855.1;GCF_049315035.1;GCF_011769525.1;GCF_025860405.1;GCF_002368175.1;GCF_032393985.1;GCF_001548455.1;GCF_047275885.1;GCF_000196515.1;GCF_000312705.1	GCF_025677855.1;GCF_049315035.1;GCF_011769525.1;GCF_025860405.1;GCF_002368175.1;GCF_032393985.1;GCF_001548455.1;GCF_047275885.1;GCF_000196515.1;GCF_000312705.1
GF_01508					False	0.981132075471698	0.981132075471698	True	1	True	False	0	0						False	glutathione synthase		HG267_RS08695	53.0	53.0	GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_002368175.1;GCF_038096175.1;GCF_028623165.1;GCF_013393925.1;GCF_019056575.1;GCF_002949795.1;GCF_000316625.1	GCF_025677855.1;GCF_011769525.1;GCF_025860405.1;GCF_002368175.1;GCF_038096175.1;GCF_028623165.1;GCF_013393925.1;GCF_019056575.1;GCF_002949795.1;GCF_000316625.1
GF_01509					False	0.9827586206896552	0.9827586206896552	True	1	True	False	0	0						False	DnaJ C-terminal domain-containing protein		HG267_RS09030	58.0	58.0	GCF_025677855.1;GCF_025860405.1;GCF_011769525.1;GCF_000316645.1;GCF_009498015.1;GCF_000009705.1;GCF_048568275.1;GCF_000204075.1;GCF_001548375.1;GCF_009856605.1	GCF_025677855.1;GCF_025860405.1;GCF_011769525.1;GCF_000316645.1;GCF_009498015.1;GCF_000009705.1;GCF_048568275.1;GCF_000204075.1;GCF_001548375.1;GCF_009856605.1
GF_01510					False	0.9571428571428572	0.9571428571428572	True	1	True	False	0	0						False	M20 family metallopeptidase		HG267_RS09175	70.0	70.0	GCF_025677855.1;GCF_012516395.1;GCF_002368175.1;GCF_025860405.1;GCF_038050375.1;GCF_011769525.1;GCF_032163395.1;GCF_000317555.1;GCF_000734895.2;GCF_000316575.1	GCF_025677855.1;GCF_012516395.1;GCF_002368175.1;GCF_025860405.1;GCF_038050375.1;GCF_011769525.1;GCF_032163395.1;GCF_000317555.1;GCF_000734895.2;GCF_000316575.1
GF_01511					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		HG267_RS19710	50.0	50.0	GCF_025860405.1;GCF_011769525.1;GCF_025677855.1;GCF_029953635.1;GCF_019977735.1;GCF_002368455.1;GCF_052692665.1;GCF_000316665.1;GCF_032393985.1;GCF_009372195.1	GCF_025860405.1;GCF_011769525.1;GCF_025677855.1;GCF_029953635.1;GCF_019977735.1;GCF_002368455.1;GCF_052692665.1;GCF_000316665.1;GCF_032393985.1;GCF_009372195.1
GF_01512	0.0325968597421756	0.0325968597421756	0.0325968597421756	1.0	True	0.2891566265060241	0.2891566265060241	False	1	False	False	4	4	0.713317384370016	0.6897926634768741	76.0			False	photosystem II q(b) protein		HG267_RS18370	83.0	83.0	GCF_025860405.1;GCF_047276495.1;GCF_001747005.2;GCF_977927515.1;GCF_001318385.1;GCF_016745315.1;GCF_018282115.1;GCF_047649235.1;GCF_000284455.1;GCF_003015225.1	GCF_025860405.1;GCF_047276495.1;GCF_001747005.2;GCF_977927515.1;GCF_001318385.1;GCF_016745315.1;GCF_018282115.1;GCF_047649235.1;GCF_000284455.1;GCF_003015225.1
GF_01513					False	0.9830508474576272	0.9830508474576272	True	1	True	False	0	0						False	glutamate racemase		HG267_RS22895	59.0	59.0	GCF_025860405.1;GCF_000316575.1;GCF_011769525.1;GCF_025677855.1;GCF_002368175.1;GCF_032393985.1;GCF_001548455.1;GCF_002163975.1;GCF_049315035.1;GCF_000196515.1	GCF_025860405.1;GCF_000316575.1;GCF_011769525.1;GCF_025677855.1;GCF_002368175.1;GCF_032393985.1;GCF_001548455.1;GCF_002163975.1;GCF_049315035.1;GCF_000196515.1
GF_01514	0.7305033676001418	0.7305033676001418	0.7305033676001418	1.0	True	0.8870967741935484	0.8870967741935484	False	1	False	False	4	4	0.6379585326953748	0.6523125996810207	40.0			False	ABC transporter ATP-binding protein		HG267_RS07455	62.0	62.0	GCF_025860405.1;GCF_043099735.1;GCF_014023275.1;GCF_025677855.1;GCF_009372195.1;GCF_002949795.1;GCF_002949735.1;GCF_013393925.1;GCF_011769525.1;GCF_028623165.1	GCF_025860405.1;GCF_043099735.1;GCF_014023275.1;GCF_025677855.1;GCF_009372195.1;GCF_002949795.1;GCF_002949735.1;GCF_013393925.1;GCF_011769525.1;GCF_028623165.1
GF_01515					False	0.9838709677419356	0.9838709677419356	True	1	True	False	0	0						False	2Fe-2S iron-sulfur cluster-binding protein		HG267_RS27930	62.0	62.0	GCF_025860405.1;GCF_025677855.1;GCF_009498015.1;GCF_019976755.1;GCF_000734895.2;GCF_002163975.1;GCF_029953635.1;GCF_002368455.1;GCF_014023275.1;GCF_009856605.1	GCF_025860405.1;GCF_025677855.1;GCF_009498015.1;GCF_019976755.1;GCF_000734895.2;GCF_002163975.1;GCF_029953635.1;GCF_002368455.1;GCF_014023275.1;GCF_009856605.1
GF_01516					False	0.953846153846154	0.953846153846154	True	1	True	False	0	0						False	ribosome maturation factor RimP		HG267_RS23780	65.0	65.0	GCF_025860405.1;GCF_043099735.1;GCF_001277295.1;GCF_002813575.1;GCF_014023275.1;GCF_003054475.1;GCF_025677855.1;GCF_022063185.1;GCF_000312705.1;GCF_043099305.1	GCF_025860405.1;GCF_043099735.1;GCF_001277295.1;GCF_002813575.1;GCF_014023275.1;GCF_003054475.1;GCF_025677855.1;GCF_022063185.1;GCF_000312705.1;GCF_043099305.1
GF_01517					False	1.0	1.0	True	1	True	False	0	0						False	DNA replication/repair protein RecF		HG267_RS09885	50.0	50.0	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_048568235.1;GCF_001548375.1;GCF_000009705.1;GCF_048568275.1;GCF_019976755.1;GCF_009856605.1;GCF_000204075.1	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_048568235.1;GCF_001548375.1;GCF_000009705.1;GCF_048568275.1;GCF_019976755.1;GCF_009856605.1;GCF_000204075.1
GF_01518					False	0.9482758620689656	0.9482758620689656	True	1	True	False	0	0						False	tRNA (cytidine(34)-2'-O)-methyltransferase		HG267_RS10235	58.0	58.0	GCF_025860405.1;GCF_013343235.1;GCF_000316625.1;GCF_025677855.1;GCF_011769525.1;GCF_032163395.1;GCF_043099315.1;GCF_038096175.1;GCF_043099305.1;GCF_013393905.1	GCF_025860405.1;GCF_013343235.1;GCF_000316625.1;GCF_025677855.1;GCF_011769525.1;GCF_032163395.1;GCF_043099315.1;GCF_038096175.1;GCF_043099305.1;GCF_013393905.1
GF_01519					False	0.981132075471698	0.981132075471698	True	1	True	False	0	0						False	tetratricopeptide repeat protein		HG267_RS10650	53.0	53.0	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_002368175.1;GCF_000316575.1;GCF_003054475.1;GCF_050235535.1;GCF_000316645.1;GCF_013393945.1;GCF_029953635.1	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_002368175.1;GCF_000316575.1;GCF_003054475.1;GCF_050235535.1;GCF_000316645.1;GCF_013393945.1;GCF_029953635.1
GF_01520					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	L-threonylcarbamoyladenylate synthase		HG267_RS10690	57.0	57.0	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_002813575.1;GCF_038096175.1;GCF_043099725.1;GCF_009372195.1;GCF_013393905.1;GCF_009873495.1;GCF_052692665.1	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_002813575.1;GCF_038096175.1;GCF_043099725.1;GCF_009372195.1;GCF_013393905.1;GCF_009873495.1;GCF_052692665.1
GF_01521					False	0.975609756097561	0.975609756097561	True	1	True	False	0	0						False	Npun_F5560 family protein		HG267_RS10855	41.0	41.0	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_003054475.1;GCF_019976755.1;GCF_002368175.1;GCF_038096175.1;GCF_029953635.1;GCF_009372195.1;GCF_000316575.1	GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_003054475.1;GCF_019976755.1;GCF_002368175.1;GCF_038096175.1;GCF_029953635.1;GCF_009372195.1;GCF_000316575.1
GF_01522					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	YaaW family protein		HG267_RS16650	57.0	57.0	GCF_025860405.1;GCF_028623165.1;GCF_029953635.1;GCF_002368175.1;GCF_001548375.1;GCF_043099305.1;GCF_009856605.1;GCF_000204075.1;GCF_002949735.1;GCF_013393905.1	GCF_025860405.1;GCF_028623165.1;GCF_029953635.1;GCF_002368175.1;GCF_001548375.1;GCF_043099305.1;GCF_009856605.1;GCF_000204075.1;GCF_002949735.1;GCF_013393905.1
GF_01523					False	0.9830508474576272	0.9830508474576272	True	1	True	False	0	0						False	50S ribosomal protein L23		HG267_RS04185	59.0	59.0	GCF_025860405.1;GCF_002896875.1;GCF_000009705.1;GCF_000204075.1;GCF_028623165.1;GCF_013393905.1;GCF_000196515.1;GCF_003443655.1;GCF_014489415.1;GCF_002368175.1	GCF_025860405.1;GCF_002896875.1;GCF_000009705.1;GCF_000204075.1;GCF_028623165.1;GCF_013393905.1;GCF_000196515.1;GCF_003443655.1;GCF_014489415.1;GCF_002368175.1
GF_01524					False	1.0	1.0	True	1	True	False	0	0						False	class I SAM-dependent methyltransferase		HG267_RS04670	50.0	50.0	GCF_025860405.1;GCF_023734775.1;GCF_025677855.1;GCF_001548375.1;GCF_002163975.1;GCF_029953635.1;GCF_000317125.1;GCF_000316575.1;GCF_023546805.1;GCF_017164015.1	GCF_025860405.1;GCF_023734775.1;GCF_025677855.1;GCF_001548375.1;GCF_002163975.1;GCF_029953635.1;GCF_000317125.1;GCF_000316575.1;GCF_023546805.1;GCF_017164015.1
GF_01525					False	0.9642857142857144	0.9642857142857144	True	1	True	False	0	0						False	aminopeptidase P N-terminal domain-containing protein		HG267_RS29535	56.0	56.0	GCF_025860405.1;GCF_011769525.1;GCF_023546805.1;GCF_032163395.1;GCF_032393985.1;GCF_025677855.1;GCF_000317125.1;GCF_000317555.1;GCF_001548455.1;GCF_019056575.1	GCF_025860405.1;GCF_011769525.1;GCF_023546805.1;GCF_032163395.1;GCF_032393985.1;GCF_025677855.1;GCF_000317125.1;GCF_000317555.1;GCF_001548455.1;GCF_019056575.1
GF_01526					False	0.9814814814814816	0.9814814814814816	True	1	True	False	0	0						False	DNA polymerase beta superfamily protein		HG267_RS07295	54.0	54.0	GCF_025860405.1;GCF_000316575.1;GCF_048568235.1;GCF_022063185.1;GCF_000204075.1;GCF_009372195.1;GCF_000316625.1;GCF_001548375.1;GCF_001277295.1;GCF_014023275.1	GCF_025860405.1;GCF_000316575.1;GCF_048568235.1;GCF_022063185.1;GCF_000204075.1;GCF_009372195.1;GCF_000316625.1;GCF_001548375.1;GCF_001277295.1;GCF_014023275.1
GF_01527	0.3796586555207245	0.3796586555207245	0.3796586555207245	1.0	True	0.4099616858237548	0.4099616858237548	False	1	False	False	4	4	0.30303030303030304	0.21291866028708134	233.0			False	tryptophan synthase subunit beta		HG267_RS16300	261.0	261.0	GCF_025860405.1;GCF_000196515.1;GCF_047276495.1;GCF_011769525.1;GCF_026240635.1;GCF_025677855.1;GCF_000317025.1;GCF_016403105.1;GCF_002075285.3;GCF_002075285.2	GCF_025860405.1;GCF_000196515.1;GCF_047276495.1;GCF_011769525.1;GCF_026240635.1;GCF_025677855.1;GCF_000317025.1;GCF_016403105.1;GCF_002075285.3;GCF_002075285.2
GF_01528					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	M48 family metallopeptidase		HG267_RS15845	55.0	55.0	GCF_025860405.1;GCF_049315035.1;GCF_048568235.1;GCF_022376295.1;GCF_050235535.1;GCF_009498015.1;GCF_000316625.1;GCF_003054475.1;GCF_000009705.1;GCF_002896875.1	GCF_025860405.1;GCF_049315035.1;GCF_048568235.1;GCF_022376295.1;GCF_050235535.1;GCF_009498015.1;GCF_000316625.1;GCF_003054475.1;GCF_000009705.1;GCF_002896875.1
GF_01529					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	mannose-1-phosphate guanyltransferase		HG267_RS15395	72.0	72.0	GCF_025860405.1;GCF_000009705.1;GCF_000312705.1;GCF_013393945.1;GCF_003367075.2;GCF_000317695.1;GCF_022376295.1;GCF_019056575.1;GCF_000316575.1;GCF_011769525.1	GCF_025860405.1;GCF_000009705.1;GCF_000312705.1;GCF_013393945.1;GCF_003367075.2;GCF_000317695.1;GCF_022376295.1;GCF_019056575.1;GCF_000316575.1;GCF_011769525.1
GF_01530					False	1.0	1.0	True	1	True	False	0	0						False	tetratricopeptide repeat protein		HG267_RS15055	40.0	40.0	GCF_025860405.1;GCF_025677855.1;GCF_023734775.1;GCF_000020025.1;GCF_043099735.1;GCF_009873495.1;GCF_013343235.1;GCF_013393925.1;GCF_014023275.1;GCF_028623165.1	GCF_025860405.1;GCF_025677855.1;GCF_023734775.1;GCF_000020025.1;GCF_043099735.1;GCF_009873495.1;GCF_013343235.1;GCF_013393925.1;GCF_014023275.1;GCF_028623165.1
GF_01531					False	0.9787234042553192	0.9787234042553192	True	1	True	False	0	0						False	ABC transporter ATP-binding protein		HG267_RS36300	47.0	47.0	GCF_025860405.1;GCF_009372195.1;GCF_013393925.1;GCF_023734775.1;GCF_003443655.1;GCF_009498015.1;GCF_013393905.1;GCF_013343235.1;GCF_000316575.1;GCF_014023275.1	GCF_025860405.1;GCF_009372195.1;GCF_013393925.1;GCF_023734775.1;GCF_003443655.1;GCF_009498015.1;GCF_013393905.1;GCF_013343235.1;GCF_000316575.1;GCF_014023275.1
GF_01532					False	1.0	1.0	True	1	True	False	0	0						False	Gfo/Idh/MocA family protein		HG267_RS31785	40.0	40.0	GCF_025860405.1;GCF_011769525.1;GCF_002368175.1;GCF_025677855.1;GCF_009498015.1;GCF_001548375.1;GCF_000009705.1;GCF_050235535.1;GCF_022063185.1;GCF_009856605.1	GCF_025860405.1;GCF_011769525.1;GCF_002368175.1;GCF_025677855.1;GCF_009498015.1;GCF_001548375.1;GCF_000009705.1;GCF_050235535.1;GCF_022063185.1;GCF_009856605.1
GF_01533					False	0.0625	0.0625	True	1	False	True	0	0						False							
GF_01534	-0.0847791997571956	-0.0847791997571956	-0.0847791997571956	1.0	False	0.1886792452830188	0.1886792452830188	False	1	False	False	4	4	0.3074162679425837	0.2990430622009569	272.0			False							
GF_01535	0.7924076607387142	0.7924076607387142	0.7924076607387142	1.0	True	0.8953488372093024	0.8953488372093024	False	1	False	False	4	4	0.5709728867623605	0.5685805422647527	7.0			False	septum site-determining protein MinD		OOK60_RS12145	86.0	86.0	GCF_026240635.1;GCF_000317435.1;GCF_003054475.1;GCF_013393945.1;GCF_009372195.1;GCF_024584745.1;GCF_003443655.1;GCF_032393985.1;GCF_009498015.1;GCF_048568235.1	GCF_026240635.1;GCF_000317435.1;GCF_003054475.1;GCF_013393945.1;GCF_009372195.1;GCF_024584745.1;GCF_003443655.1;GCF_032393985.1;GCF_009498015.1;GCF_048568235.1
GF_01536	0.5627363737486095	0.5627363737486095	0.5627363737486095	1.0	True	0.6724137931034483	0.6724137931034483	False	1	False	False	4	4	0.3106060606060606	0.20334928229665072	202.0			False	transcription termination factor NusA		OOK60_RS12945	116.0	116.0	GCF_026240635.1;GCF_022376295.1;GCF_020091585.1;GCF_049200465.1;GCF_001548435.1;GCF_000317555.1;GCF_002142495.1;GCF_019891175.1;GCF_002142475.1;GCF_032620035.1	GCF_026240635.1;GCF_022376295.1;GCF_020091585.1;GCF_049200465.1;GCF_001548435.1;GCF_000317555.1;GCF_002142495.1;GCF_019891175.1;GCF_002142475.1;GCF_032620035.1
GF_01537	0.7252895752895754	0.7252895752895754	0.7252895752895754	1.0	True	0.8928571428571429	0.8928571428571429	False	1	False	False	4	4	0.39872408293460926	0.3213716108452951	77.0			False	GuaB3 family IMP dehydrogenase-related protein		OOK60_RS14875	56.0	56.0	GCF_026240635.1;GCF_000317045.1;GCF_000734895.2;GCF_001277295.1;GCF_001548455.1;GCF_043099305.1;GCF_000317495.1;GCF_032393985.1;GCF_013393925.1;GCF_026802175.1	GCF_026240635.1;GCF_000317045.1;GCF_000734895.2;GCF_001277295.1;GCF_001548455.1;GCF_043099305.1;GCF_000317495.1;GCF_032393985.1;GCF_013393925.1;GCF_026802175.1
GF_01538	-0.0831317679455215	-0.0831317679455215	-0.0831317679455215	1.0	False	0.1948051948051948	0.1948051948051948	False	1	False	False	4	4	0.2763157894736842	0.22567783094098884	251.0			False							
GF_01539	-0.0397429795335554	-0.0397429795335554	-0.0397429795335554	1.0	False	0.2272727272727272	0.2272727272727272	False	1	False	False	4	4	0.613237639553429	0.722488038277512	51.0			False							
GF_01540	0.4297869443877204	0.4297869443877204	0.4297869443877204	1.0	True	0.5141242937853108	0.5141242937853108	False	1	False	False	4	4	0.40909090909090906	0.430622009569378	172.0			False	50S ribosomal protein L1		OOK60_RS00255	177.0	177.0	GCF_026240635.1;GCF_030544905.1;GCF_000010065.1;GCF_000012525.1;GCF_000317045.1;GCF_016446395.1;GCF_000817325.1;GCF_036630085.1;GCF_003846445.2;GCF_050422935.1	GCF_026240635.1;GCF_030544905.1;GCF_000010065.1;GCF_000012525.1;GCF_000317045.1;GCF_016446395.1;GCF_000817325.1;GCF_036630085.1;GCF_003846445.2;GCF_050422935.1
GF_01541	0.4014591965411637	0.4014591965411637	0.4014591965411637	1.0	True	0.4344262295081967	0.4344262295081967	False	1	False	False	4	4	0.5944976076555024	0.5821371610845295	143.0			False	acetyl-CoA carboxylase biotin carboxylase subunit		OOK60_RS01590	244.0	244.0	GCF_026240635.1;GCF_030322985.1;GCF_040564635.1;GCF_003846445.2;GCF_016403105.1;GCF_031583475.1;GCF_000317675.1;GCF_035320825.1;GCF_000317475.1;GCF_031583295.1	GCF_026240635.1;GCF_030322985.1;GCF_040564635.1;GCF_003846445.2;GCF_016403105.1;GCF_031583475.1;GCF_000317675.1;GCF_035320825.1;GCF_000317475.1;GCF_031583295.1
GF_01542	0.3845491667586359	0.3845491667586359	0.3845491667586359	1.0	True	0.4479638009049774	0.4479638009049774	False	1	False	False	4	4	0.6232057416267942	0.7480063795853269	21.0			False	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB		OOK60_RS03130	221.0	221.0	GCF_026240635.1;GCF_017164015.1;GCF_021379005.1;GCF_001746915.2;GCF_050500255.1;GCF_002355455.1;GCF_000204075.1;GCF_043099305.1;GCF_001264245.1;GCF_048568275.1	GCF_026240635.1;GCF_017164015.1;GCF_021379005.1;GCF_001746915.2;GCF_050500255.1;GCF_002355455.1;GCF_000204075.1;GCF_043099305.1;GCF_001264245.1;GCF_048568275.1
GF_01543	0.7807790930485792	0.7807790930485792	0.7807790930485792	1.0	True	0.891566265060241	0.891566265060241	False	1	False	False	4	4	0.8767942583732058	0.8995215311004785	6.0			False	photosystem I biogenesis protein BtpA		OOK60_RS03345	83.0	83.0	GCF_026240635.1;GCF_048077055.1;GCF_026802175.1;GCF_020091585.1;GCF_032598965.1;GCF_000317495.1;GCF_000317515.1;GCF_022063185.1;GCF_003367075.2;GCF_014489415.1	GCF_026240635.1;GCF_048077055.1;GCF_026802175.1;GCF_020091585.1;GCF_032598965.1;GCF_000317495.1;GCF_000317515.1;GCF_022063185.1;GCF_003367075.2;GCF_014489415.1
GF_01544	-0.1050543024227234	-0.1050543024227234	-0.1050543024227234	1.0	False	0.1785714285714285	0.1785714285714285	False	1	False	False	4	4	0.36204146730462516	0.3684210526315789	250.0			False							
GF_01545					False	0.9375	0.9375	True	1	True	False	0	0						False	hypothetical protein		OXH18_RS13160	64.0	64.0	GCF_026802175.1;GCF_013177315.1;GCF_048077055.1;GCF_022372495.1;GCF_002142475.1;GCF_032620035.1;GCF_001548435.1;GCF_032705245.1;GCF_002142495.1;GCF_001548395.1	GCF_026802175.1;GCF_013177315.1;GCF_048077055.1;GCF_022372495.1;GCF_002142475.1;GCF_032620035.1;GCF_001548435.1;GCF_032705245.1;GCF_002142495.1;GCF_001548395.1
GF_01546					False	0.9347826086956522	0.9347826086956522	True	1	True	False	0	0						False	creatininase family protein		OXH18_RS17020	46.0	46.0	GCF_026802175.1;GCF_048077055.1;GCF_032598965.1;GCF_020091585.1;GCF_009856605.1;GCF_002949735.1;GCF_013393905.1;GCF_002949795.1;GCF_048568275.1;GCF_048568235.1	GCF_026802175.1;GCF_048077055.1;GCF_032598965.1;GCF_020091585.1;GCF_009856605.1;GCF_002949735.1;GCF_013393905.1;GCF_002949795.1;GCF_048568275.1;GCF_048568235.1
GF_01547	0.0292800073892763	0.0292800073892763	0.0292800073892763	1.0	True	0.288135593220339	0.288135593220339	False	1	False	False	4	4	0.6104465709728868	0.6682615629984051	100.0			False	imidazoleglycerol-phosphate dehydratase HisB		OXH18_RS20155	59.0	59.0	GCF_026802175.1;GCF_048077055.1;GCF_032598965.1;GCF_000012525.1;GCF_036630065.1;GCF_000817325.1;GCF_003846445.2;GCF_036630115.1;GCF_050422935.1;GCF_003957805.1	GCF_026802175.1;GCF_048077055.1;GCF_032598965.1;GCF_000012525.1;GCF_036630065.1;GCF_000817325.1;GCF_003846445.2;GCF_036630115.1;GCF_050422935.1;GCF_003957805.1
GF_01548					False	0.9166666666666666	0.9166666666666666	True	1	True	False	0	0						False	P-II family nitrogen regulator		OXH18_RS22030	48.0	48.0	GCF_026802175.1;GCF_000317555.1;GCF_002163975.1;GCF_002368175.1;GCF_050235535.1;GCF_052692665.1;GCF_023734775.1;GCF_002355455.1;GCF_003443655.1;GCF_043099735.1	GCF_026802175.1;GCF_000317555.1;GCF_002163975.1;GCF_002368175.1;GCF_050235535.1;GCF_052692665.1;GCF_023734775.1;GCF_002355455.1;GCF_003443655.1;GCF_043099735.1
GF_01549	0.4889202478336604	0.4889202478336604	0.4889202478336604	1.0	True	0.5119617224880383	0.5119617224880383	False	1	False	False	4	4	0.6630781499202552	0.6618819776714513	116.0			False	1-deoxy-D-xylulose-5-phosphate synthase		OXH18_RS25030	209.0	209.0	GCF_026802175.1;GCF_001548115.1;GCF_045345185.1;GCF_038630775.1;GCF_000317675.1;GCF_035320825.1;GCF_001548095.1;GCF_001747005.2;GCF_002813895.1;GCF_000317655.1	GCF_026802175.1;GCF_001548115.1;GCF_045345185.1;GCF_038630775.1;GCF_000317675.1;GCF_035320825.1;GCF_001548095.1;GCF_001747005.2;GCF_002813895.1;GCF_000317655.1
GF_01550	0.7962567388871936	0.7962567388871936	0.7962567388871936	1.0	True	0.896551724137931	0.896551724137931	False	1	False	False	4	4	0.8740031897926634	0.9154704944178629	12.0			False	ATP-dependent Clp endopeptidase proteolytic subunit ClpP		OXH18_RS01030	87.0	87.0	GCF_026802175.1;GCF_000317515.1;GCF_001548395.1;GCF_013177315.1;GCF_977012465.1;GCF_047276495.1;GCF_000317045.1;GCF_048077055.1;GCF_032705245.1;GCF_016919485.1	GCF_026802175.1;GCF_000317515.1;GCF_001548395.1;GCF_013177315.1;GCF_977012465.1;GCF_047276495.1;GCF_000317045.1;GCF_048077055.1;GCF_032705245.1;GCF_016919485.1
