gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_01525					False	0.9642857142857144	0.9642857142857144	True	1	True	False	0	0						False	aminopeptidase P N-terminal domain-containing protein		HG267_RS29535	56	56	GCF_025860405.1;GCF_011769525.1;GCF_023546805.1;GCF_032163395.1;GCF_032393985.1;GCF_025677855.1;GCF_000317125.1;GCF_000317555.1;GCF_001548455.1;GCF_019056575.1	GCF_025860405.1;GCF_011769525.1;GCF_023546805.1;GCF_032163395.1;GCF_032393985.1;GCF_025677855.1;GCF_000317125.1;GCF_000317555.1;GCF_001548455.1;GCF_019056575.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00463					False	0.9636363636363636	0.9636363636363636	True	1	True	False	0	0						False	ATP-dependent Clp protease proteolytic subunit		IJ00_RS02390	55	55	GCF_000734895.2;GCF_002368455.1;GCF_009873495.1;GCF_014023275.1;GCF_028623165.1;GCF_000316625.1;GCF_043099315.1;GCF_011769525.1;GCF_002368395.1;GCF_012516395.1	GCF_000734895.2;GCF_002368455.1;GCF_009873495.1;GCF_014023275.1;GCF_028623165.1;GCF_000316625.1;GCF_043099315.1;GCF_011769525.1;GCF_002368395.1;GCF_012516395.1	Other / unassigned	Novel/uncertain candidate
GF_00778					False	0.9636363636363636	0.9636363636363636	True	1	True	False	0	0						False	carbohydrate ABC transporter permease		CLI64_RS08885	55	55	GCF_002896875.1;GCF_002368175.1;GCF_000316645.1;GCF_022063185.1;GCF_050235535.1;GCF_032393985.1;GCF_009372195.1;GCF_002813575.1;GCF_009498015.1;GCF_000204075.1	GCF_002896875.1;GCF_002368175.1;GCF_000316645.1;GCF_022063185.1;GCF_050235535.1;GCF_032393985.1;GCF_009372195.1;GCF_002813575.1;GCF_009498015.1;GCF_000204075.1	Transport	Novel/uncertain candidate
GF_01370					False	0.9636363636363636	0.9636363636363636	True	1	True	False	0	0						False	sucrose synthase		CAL7716_RS37885	55	55	GCF_019977735.1;GCF_002368455.1;GCF_032393985.1;GCF_043099315.1;GCF_001548455.1;GCF_002949795.1;GCF_050235535.1;GCF_002896875.1;GCF_000316575.1;GCF_013393925.1	GCF_019977735.1;GCF_002368455.1;GCF_032393985.1;GCF_043099315.1;GCF_001548455.1;GCF_002949795.1;GCF_050235535.1;GCF_002896875.1;GCF_000316575.1;GCF_013393925.1	Other / unassigned	Novel/uncertain candidate
GF_01861					False	0.9636363636363636	0.9636363636363636	True	1	True	False	0	0						False	CsbD family protein		ACF3DW_RS08310	55	55	GCF_043099315.1;GCF_009372195.1;GCF_032163395.1;GCF_002163975.1;GCF_043099735.1;GCF_000317695.1;GCF_043099305.1;GCF_049315035.1;GCF_029953635.1;GCF_050235535.1	GCF_043099315.1;GCF_009372195.1;GCF_032163395.1;GCF_002163975.1;GCF_043099735.1;GCF_000317695.1;GCF_043099305.1;GCF_049315035.1;GCF_029953635.1;GCF_050235535.1	Other / unassigned	Novel/uncertain candidate
GF_00423					False	0.9629629629629628	0.9629629629629628	True	1	True	False	0	0						False	RluA family pseudouridine synthase		GLO7428_RS22600	54	54	GCF_000317555.1;GCF_032163395.1;GCF_001548455.1;GCF_043099305.1;GCF_043099315.1;GCF_002163975.1;GCF_032393985.1;GCF_013393905.1;GCF_009873495.1;GCF_013343235.1	GCF_000317555.1;GCF_032163395.1;GCF_001548455.1;GCF_043099305.1;GCF_043099315.1;GCF_002163975.1;GCF_032393985.1;GCF_013393905.1;GCF_009873495.1;GCF_013343235.1	Other / unassigned	Novel/uncertain candidate
GF_01457					False	0.9629629629629628	0.9629629629629628	True	1	True	False	0	0						False	thioredoxin-disulfide reductase		M5J74_RS08460	54	54	GCF_023546805.1;GCF_000317125.1;GCF_032163395.1;GCF_009873495.1;GCF_043099725.1;GCF_022063185.1;GCF_019976755.1;GCF_002896875.1;GCF_002949795.1;GCF_009856605.1	GCF_023546805.1;GCF_000317125.1;GCF_032163395.1;GCF_009873495.1;GCF_043099725.1;GCF_022063185.1;GCF_019976755.1;GCF_002896875.1;GCF_002949795.1;GCF_009856605.1	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)
GF_00280					False	0.9607843137254902	0.9607843137254902	True	1	True	False	0	0						False	hypothetical protein		NOS7524_RS22645	51	51	GCF_000316645.1;GCF_043099305.1;GCF_043099315.1;GCF_022063185.1;GCF_050235535.1;GCF_038050375.1;GCF_002896875.1;GCF_013393945.1;GCF_000009705.1;GCF_009856605.1	GCF_000316645.1;GCF_043099305.1;GCF_043099315.1;GCF_022063185.1;GCF_050235535.1;GCF_038050375.1;GCF_002896875.1;GCF_013393945.1;GCF_000009705.1;GCF_009856605.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00577					False	0.9607843137254902	0.9607843137254902	True	1	True	False	0	0						False	hydantoinase/oxoprolinase family protein		FIS3754_RS02975	51	51	GCF_001548455.1;GCF_002163975.1;GCF_000317495.1;GCF_000009705.1;GCF_048568275.1;GCF_000204075.1;GCF_009856605.1;GCF_009498015.1;GCF_038050375.1;GCF_048568235.1	GCF_001548455.1;GCF_002163975.1;GCF_000317495.1;GCF_000009705.1;GCF_048568275.1;GCF_000204075.1;GCF_009856605.1;GCF_009498015.1;GCF_038050375.1;GCF_048568235.1	Other / unassigned	Novel/uncertain candidate
GF_00662					False	0.9605263157894736	0.9605263157894736	True	1	True	False	0	0						False	RNA-binding transcriptional accessory protein		BZZ01_RS23920	76	76	GCF_002163975.1;GCF_032598965.1;GCF_001548375.1;GCF_022063185.1;GCF_002896875.1;GCF_049200465.1;GCF_019891175.1;GCF_000316665.1;GCF_023546805.1;GCF_000317125.1	GCF_002163975.1;GCF_032598965.1;GCF_001548375.1;GCF_022063185.1;GCF_002896875.1;GCF_049200465.1;GCF_019891175.1;GCF_000316665.1;GCF_023546805.1;GCF_000317125.1	Regulation	Novel/uncertain candidate
GF_00240					False	0.96	0.96	True	1	True	False	0	0						False	photosystem II S4 domain protein		NOS7107_RS10360	75	75	GCF_000316625.1;GCF_013393945.1;GCF_000734895.2;GCF_022376295.1;GCF_000196515.1;GCF_025860405.1;GCF_013343235.1;GCF_029953635.1;GCF_000316645.1;GCF_048568235.1	GCF_000316625.1;GCF_013393945.1;GCF_000734895.2;GCF_022376295.1;GCF_000196515.1;GCF_025860405.1;GCF_013343235.1;GCF_029953635.1;GCF_000316645.1;GCF_048568235.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00357					False	0.96	0.96	True	1	True	False	0	0						False	hypothetical protein		M5J74_RS10535	50	50	GCF_000317125.1;GCF_023546805.1;GCF_002949795.1;GCF_014023275.1;GCF_011769525.1;GCF_050235535.1;GCF_038096175.1;GCF_048568275.1;GCF_022376295.1;GCF_043099725.1	GCF_000317125.1;GCF_023546805.1;GCF_002949795.1;GCF_014023275.1;GCF_011769525.1;GCF_050235535.1;GCF_038096175.1;GCF_048568275.1;GCF_022376295.1;GCF_043099725.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00551					False	0.96	0.96	True	1	True	False	0	0						False	ATP-dependent zinc metalloprotease FtsH		NOS3756_RS00870	50	50	GCF_001548375.1;GCF_025677855.1;GCF_019976755.1;GCF_025860405.1;GCF_000317555.1;GCF_002163975.1;GCF_024584745.1;GCF_043099305.1;GCF_000316625.1;GCF_000196515.1	GCF_001548375.1;GCF_025677855.1;GCF_019976755.1;GCF_025860405.1;GCF_000317555.1;GCF_002163975.1;GCF_024584745.1;GCF_043099305.1;GCF_000316625.1;GCF_000196515.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01408					False	0.96	0.96	True	1	True	False	0	0						False	hypothetical protein		L6494_RS16030	50	50	GCF_022063185.1;GCF_000316645.1;GCF_048568235.1;GCF_048568275.1;GCF_000734895.2;GCF_000009705.1;GCF_000317435.1;GCF_013393945.1;GCF_013393925.1;GCF_049315035.1	GCF_022063185.1;GCF_000316645.1;GCF_048568235.1;GCF_048568275.1;GCF_000734895.2;GCF_000009705.1;GCF_000317435.1;GCF_013393945.1;GCF_013393925.1;GCF_049315035.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01658					False	0.96	0.96	True	1	True	False	0	0						False	NAD(P)H-quinone oxidoreductase subunit M		RS893_RS29115	75	75	GCF_032393985.1;GCF_025677855.1;GCF_001548455.1;GCF_011769525.1;GCF_025860405.1;GCF_043099315.1;GCF_043099305.1;GCF_000316665.1;GCF_002163975.1;GCF_043099735.1	GCF_032393985.1;GCF_025677855.1;GCF_001548455.1;GCF_011769525.1;GCF_025860405.1;GCF_043099315.1;GCF_043099305.1;GCF_000316665.1;GCF_002163975.1;GCF_043099735.1	Other / unassigned	Novel/uncertain candidate
GF_00476					False	0.9594594594594594	0.9594594594594594	True	1	True	False	0	0						False	4-hydroxy-tetrahydrodipicolinate reductase		IJ00_RS17465	74	74	GCF_000734895.2;GCF_025860405.1;GCF_002949735.1;GCF_019056575.1;GCF_049315035.1;GCF_000312705.1;GCF_017164015.1;GCF_048568235.1;GCF_018139025.1;GCF_000196515.1	GCF_000734895.2;GCF_025860405.1;GCF_002949735.1;GCF_019056575.1;GCF_049315035.1;GCF_000312705.1;GCF_017164015.1;GCF_048568235.1;GCF_018139025.1;GCF_000196515.1	Other / unassigned	Novel/uncertain candidate
GF_01875					False	0.9591836734693876	0.9591836734693876	True	1	True	False	0	0						False	ATP-binding cassette domain-containing protein		FD724_RS27415	49	49	GCF_043099725.1;GCF_019976755.1;GCF_009873495.1;GCF_025677855.1;GCF_001548375.1;GCF_000020025.1;GCF_013393945.1;GCF_032393985.1;GCF_000316645.1;GCF_023734775.1	GCF_043099725.1;GCF_019976755.1;GCF_009873495.1;GCF_025677855.1;GCF_001548375.1;GCF_000020025.1;GCF_013393945.1;GCF_032393985.1;GCF_000316645.1;GCF_023734775.1	Other / unassigned	Novel/uncertain candidate
GF_00376					False	0.958904109589041	0.958904109589041	True	1	True	False	0	0						False	preprotein translocase subunit SecA		CAL6303_RS20540	73	73	GCF_000317435.1;GCF_002949735.1;GCF_013393905.1;GCF_043099725.1;GCF_014023275.1;GCF_003443655.1;GCF_009372195.1;GCF_013393925.1;GCF_002813575.1;GCF_002949795.1	GCF_000317435.1;GCF_002949735.1;GCF_013393905.1;GCF_043099725.1;GCF_014023275.1;GCF_003443655.1;GCF_009372195.1;GCF_013393925.1;GCF_002813575.1;GCF_002949795.1	Other / unassigned	Novel/uncertain candidate
GF_00468					False	0.958904109589041	0.958904109589041	True	1	True	False	0	0						False	phenylalanine--tRNA ligase subunit alpha		IJ00_RS10700	73	73	GCF_000734895.2;GCF_000204075.1;GCF_025677855.1;GCF_000317695.1;GCF_001548455.1;GCF_012516395.1;GCF_019976755.1;GCF_009856605.1;GCF_008121535.1;GCF_038096175.1	GCF_000734895.2;GCF_000204075.1;GCF_025677855.1;GCF_000317695.1;GCF_001548455.1;GCF_012516395.1;GCF_019976755.1;GCF_009856605.1;GCF_008121535.1;GCF_038096175.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00734					False	0.958904109589041	0.958904109589041	True	1	True	False	0	0						False	SsrA-binding protein SmpB		CDC37_RS09020	73	73	GCF_002368395.1;GCF_022376295.1;GCF_000009705.1;GCF_009873495.1;GCF_000317125.1;GCF_048568275.1;GCF_000020025.1;GCF_051201415.1;GCF_002949735.1;GCF_000317515.1	GCF_002368395.1;GCF_022376295.1;GCF_000009705.1;GCF_009873495.1;GCF_000317125.1;GCF_048568275.1;GCF_000020025.1;GCF_051201415.1;GCF_002949735.1;GCF_000317515.1	Other / unassigned	Novel/uncertain candidate
GF_01610					False	0.958904109589041	0.958904109589041	True	1	True	False	0	0						False	glutamyl-tRNA reductase		QI031_RS07300	73	73	GCF_029953635.1;GCF_002949795.1;GCF_052692665.1;GCF_017164015.1;GCF_002368455.1;GCF_043099725.1;GCF_025860405.1;GCF_032393985.1;GCF_000020025.1;GCF_052692655.1	GCF_029953635.1;GCF_002949795.1;GCF_052692665.1;GCF_017164015.1;GCF_002368455.1;GCF_043099725.1;GCF_025860405.1;GCF_032393985.1;GCF_000020025.1;GCF_052692655.1	Other / unassigned	Novel/uncertain candidate
GF_00245					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	AarF/ABC1/UbiB kinase family protein		NOS7107_RS13860	72	72	GCF_000316625.1;GCF_009873495.1;GCF_000734895.2;GCF_023734775.1;GCF_000317435.1;GCF_013343235.1;GCF_048568275.1;GCF_043099735.1;GCF_013393905.1;GCF_000020025.1	GCF_000316625.1;GCF_009873495.1;GCF_000734895.2;GCF_023734775.1;GCF_000317435.1;GCF_013343235.1;GCF_048568275.1;GCF_043099735.1;GCF_013393905.1;GCF_000020025.1	Other / unassigned	Novel/uncertain candidate
GF_00301					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	30S ribosomal protein S2		RIV7116_RS20365	72	72	GCF_000316665.1;GCF_009498015.1;GCF_032393985.1;GCF_052692655.1;GCF_002949735.1;GCF_002368455.1;GCF_025677855.1;GCF_021379005.1;GCF_000009705.1;GCF_000316575.1	GCF_000316665.1;GCF_009498015.1;GCF_032393985.1;GCF_052692655.1;GCF_002949735.1;GCF_002368455.1;GCF_025677855.1;GCF_021379005.1;GCF_000009705.1;GCF_000316575.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00416					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	nucleoside hydrolase		GLO7428_RS15210	48	48	GCF_000317555.1;GCF_050235535.1;GCF_038050375.1;GCF_052692665.1;GCF_000317695.1;GCF_002163975.1;GCF_019976755.1;GCF_011769525.1;GCF_002368175.1;GCF_001548375.1	GCF_000317555.1;GCF_050235535.1;GCF_038050375.1;GCF_052692665.1;GCF_000317695.1;GCF_002163975.1;GCF_019976755.1;GCF_011769525.1;GCF_002368175.1;GCF_001548375.1	Other / unassigned	Novel/uncertain candidate
GF_00475					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	ribose-5-phosphate isomerase RpiA		IJ00_RS14900	72	72	GCF_000734895.2;GCF_024584745.1;GCF_002949735.1;GCF_048568235.1;GCF_052692665.1;GCF_000317695.1;GCF_009498015.1;GCF_038096175.1;GCF_048568275.1;GCF_043099305.1	GCF_000734895.2;GCF_024584745.1;GCF_002949735.1;GCF_048568235.1;GCF_052692665.1;GCF_000317695.1;GCF_009498015.1;GCF_038096175.1;GCF_048568275.1;GCF_043099305.1	Other / unassigned	Novel/uncertain candidate
GF_00485					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	NAD(+) kinase		IJ00_RS25480	72	72	GCF_000734895.2;GCF_019977735.1;GCF_002368455.1;GCF_000317435.1;GCF_000317555.1;GCF_032163395.1;GCF_009372195.1;GCF_002368175.1;GCF_000317125.1;GCF_003443655.1	GCF_000734895.2;GCF_019977735.1;GCF_002368455.1;GCF_000317435.1;GCF_000317555.1;GCF_032163395.1;GCF_009372195.1;GCF_002368175.1;GCF_000317125.1;GCF_003443655.1	Other / unassigned	Novel/uncertain candidate
GF_00486					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	glucose-6-phosphate dehydrogenase		IJ00_RS26010	72	72	GCF_000734895.2;GCF_049315035.1;GCF_000020025.1;GCF_014023275.1;GCF_038050375.1;GCF_008121535.1;GCF_002368175.1;GCF_022063185.1;GCF_013393945.1;GCF_025677855.1	GCF_000734895.2;GCF_049315035.1;GCF_000020025.1;GCF_014023275.1;GCF_038050375.1;GCF_008121535.1;GCF_002368175.1;GCF_022063185.1;GCF_013393945.1;GCF_025677855.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_00573					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	50S ribosomal protein L15		FIS3754_RS04855	72	72	GCF_001548455.1;GCF_013393945.1;GCF_000316665.1;GCF_017164015.1;GCF_043099315.1;GCF_052692655.1;GCF_019976755.1;GCF_002813575.1;GCF_049315035.1;GCF_001548375.1	GCF_001548455.1;GCF_013393945.1;GCF_000316665.1;GCF_017164015.1;GCF_043099315.1;GCF_052692655.1;GCF_019976755.1;GCF_002813575.1;GCF_049315035.1;GCF_001548375.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00704					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	class II glutamine amidotransferase		CA733_RS20855	48	48	GCF_002368175.1;GCF_043099725.1;GCF_038096175.1;GCF_043099305.1;GCF_029953635.1;GCF_000009705.1;GCF_009498015.1;GCF_001548375.1;GCF_019976755.1;GCF_009873495.1	GCF_002368175.1;GCF_043099725.1;GCF_038096175.1;GCF_043099305.1;GCF_029953635.1;GCF_000009705.1;GCF_009498015.1;GCF_001548375.1;GCF_019976755.1;GCF_009873495.1	Other / unassigned	Novel/uncertain candidate
GF_00794					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	hypothetical protein		D1367_RS05850	72	72	GCF_002949795.1;GCF_008121535.1;GCF_023546805.1;GCF_017164015.1;GCF_021650815.1;GCF_002163975.1;GCF_043099725.1;GCF_032393985.1;GCF_000204075.1;GCF_043099305.1	GCF_002949795.1;GCF_008121535.1;GCF_023546805.1;GCF_017164015.1;GCF_021650815.1;GCF_002163975.1;GCF_043099725.1;GCF_032393985.1;GCF_000204075.1;GCF_043099305.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00823					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	DNA-directed RNA polymerase subunit omega		BMF81_RS09560	72	72	GCF_003054475.1;GCF_022376295.1;GCF_017164015.1;GCF_029953635.1;GCF_018139025.1;GCF_002368455.1;GCF_001548375.1;GCF_028623165.1;GCF_000316625.1;GCF_002949735.1	GCF_003054475.1;GCF_022376295.1;GCF_017164015.1;GCF_029953635.1;GCF_018139025.1;GCF_002368455.1;GCF_001548375.1;GCF_028623165.1;GCF_000316625.1;GCF_002949735.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00832					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	response regulator transcription factor		BMF81_RS12565	72	72	GCF_003054475.1;GCF_022376295.1;GCF_050235535.1;GCF_002949735.1;GCF_002368455.1;GCF_002896875.1;GCF_009856605.1;GCF_043099735.1;GCF_014023275.1;GCF_002813575.1	GCF_003054475.1;GCF_022376295.1;GCF_050235535.1;GCF_002949735.1;GCF_002368455.1;GCF_002896875.1;GCF_009856605.1;GCF_043099735.1;GCF_014023275.1;GCF_002813575.1	Regulation	Novel/uncertain candidate
GF_00840					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	ABC transporter permease		BMF81_RS00180	72	72	GCF_003054475.1;GCF_022376295.1;GCF_000317435.1;GCF_002163975.1;GCF_017164015.1;GCF_009856605.1;GCF_002368175.1;GCF_025677855.1;GCF_002896875.1;GCF_009498015.1	GCF_003054475.1;GCF_022376295.1;GCF_000317435.1;GCF_002163975.1;GCF_017164015.1;GCF_009856605.1;GCF_002368175.1;GCF_025677855.1;GCF_002896875.1;GCF_009498015.1	Transport	Novel/uncertain candidate
GF_01321					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	NAD(P)H-quinone oxidoreductase subunit 5		B6N60_RS18155	72	72	GCF_019056575.1;GCF_002163975.1;GCF_001548455.1;GCF_043099305.1;GCF_032393985.1;GCF_043099315.1;GCF_049315035.1;GCF_000317695.1;GCF_000196515.1;GCF_008121535.1	GCF_019056575.1;GCF_002163975.1;GCF_001548455.1;GCF_043099305.1;GCF_032393985.1;GCF_043099315.1;GCF_049315035.1;GCF_000317695.1;GCF_000196515.1;GCF_008121535.1	Other / unassigned	Novel/uncertain candidate
GF_01343					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	winged helix-turn-helix domain-containing protein		NSMS1_RS18890	72	72	GCF_019976755.1;GCF_013393925.1;GCF_043099315.1;GCF_009873495.1;GCF_000734895.2;GCF_013343235.1;GCF_022376295.1;GCF_052692665.1;GCF_002949735.1;GCF_000009705.1	GCF_019976755.1;GCF_013393925.1;GCF_043099315.1;GCF_009873495.1;GCF_000734895.2;GCF_013343235.1;GCF_022376295.1;GCF_052692665.1;GCF_002949735.1;GCF_000009705.1	Other / unassigned	Novel/uncertain candidate
GF_01472					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	cyanophycinase		ANSO36C_RS00670	48	48	GCF_023734775.1;GCF_038096175.1;GCF_013393905.1;GCF_000316625.1;GCF_000317695.1;GCF_049315035.1;GCF_047275885.1;GCF_025677855.1;GCF_003443655.1;GCF_028623165.1	GCF_023734775.1;GCF_038096175.1;GCF_013393905.1;GCF_000316625.1;GCF_000317695.1;GCF_049315035.1;GCF_047275885.1;GCF_025677855.1;GCF_003443655.1;GCF_028623165.1	Other / unassigned	Novel/uncertain candidate
GF_01529					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	mannose-1-phosphate guanyltransferase		HG267_RS15395	72	72	GCF_025860405.1;GCF_000009705.1;GCF_000312705.1;GCF_013393945.1;GCF_003367075.2;GCF_000317695.1;GCF_022376295.1;GCF_019056575.1;GCF_000316575.1;GCF_011769525.1	GCF_025860405.1;GCF_000009705.1;GCF_000312705.1;GCF_013393945.1;GCF_003367075.2;GCF_000317695.1;GCF_022376295.1;GCF_019056575.1;GCF_000316575.1;GCF_011769525.1	Other / unassigned	Novel/uncertain candidate
GF_01667					False	0.9583333333333334	0.9583333333333334	True	1	True	False	0	0						False	ATP-dependent chaperone ClpB		RS893_RS07490	72	72	GCF_032393985.1;GCF_043099305.1;GCF_052692655.1;GCF_002949735.1;GCF_025677855.1;GCF_017164015.1;GCF_029953635.1;GCF_023734775.1;GCF_028623165.1;GCF_022376295.1	GCF_032393985.1;GCF_043099305.1;GCF_052692655.1;GCF_002949735.1;GCF_025677855.1;GCF_017164015.1;GCF_029953635.1;GCF_023734775.1;GCF_028623165.1;GCF_022376295.1	Other / unassigned	Novel/uncertain candidate
GF_00225					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	MlaE family lipid ABC transporter permease subunit		CAL7507_RS27705	71	71	GCF_000316575.1;GCF_049315035.1;GCF_002368175.1;GCF_043099315.1;GCF_032393985.1;GCF_002163975.1;GCF_001548455.1;GCF_043099305.1;GCF_000734895.2;GCF_002368455.1	GCF_000316575.1;GCF_049315035.1;GCF_002368175.1;GCF_043099315.1;GCF_032393985.1;GCF_002163975.1;GCF_001548455.1;GCF_043099305.1;GCF_000734895.2;GCF_002368455.1	Transport	Novel/uncertain candidate
GF_00238					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	cytochrome c oxidase subunit I		NOS7107_RS08090	71	71	GCF_000316625.1;GCF_023546805.1;GCF_052692655.1;GCF_029953635.1;GCF_028623165.1;GCF_025677855.1;GCF_032393985.1;GCF_019976755.1;GCF_013393945.1;GCF_000317125.1	GCF_000316625.1;GCF_023546805.1;GCF_052692655.1;GCF_029953635.1;GCF_028623165.1;GCF_025677855.1;GCF_032393985.1;GCF_019976755.1;GCF_013393945.1;GCF_000317125.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_00294					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	hypothetical protein		RIV7116_RS06225	71	71	GCF_000316665.1;GCF_032163395.1;GCF_002368455.1;GCF_000317555.1;GCF_038096175.1;GCF_002949795.1;GCF_029953635.1;GCF_000316625.1;GCF_048568235.1;GCF_025677855.1	GCF_000316665.1;GCF_032163395.1;GCF_002368455.1;GCF_000317555.1;GCF_038096175.1;GCF_002949795.1;GCF_029953635.1;GCF_000316625.1;GCF_048568235.1;GCF_025677855.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00373					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	response regulator transcription factor		CAL6303_RS17560	71	71	GCF_000317435.1;GCF_023546805.1;GCF_000317125.1;GCF_003367075.2;GCF_047275885.1;GCF_024584745.1;GCF_001277295.1;GCF_025860405.1;GCF_018139025.1;GCF_001548455.1	GCF_000317435.1;GCF_023546805.1;GCF_000317125.1;GCF_003367075.2;GCF_047275885.1;GCF_024584745.1;GCF_001277295.1;GCF_025860405.1;GCF_018139025.1;GCF_001548455.1	Regulation	Novel/uncertain candidate
GF_00379					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	50S ribosomal protein L3		CAL6303_RS26305	71	71	GCF_000317435.1;GCF_000734895.2;GCF_000317125.1;GCF_023546805.1;GCF_002368455.1;GCF_000316575.1;GCF_000316645.1;GCF_025860405.1;GCF_002896875.1;GCF_000204075.1	GCF_000317435.1;GCF_000734895.2;GCF_000317125.1;GCF_023546805.1;GCF_002368455.1;GCF_000316575.1;GCF_000316645.1;GCF_025860405.1;GCF_002896875.1;GCF_000204075.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00582					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta		FIS3754_RS05035	71	71	GCF_001548455.1;GCF_032393985.1;GCF_022063185.1;GCF_043099735.1;GCF_000316645.1;GCF_019976755.1;GCF_013393905.1;GCF_002949735.1;GCF_002896875.1;GCF_022376295.1	GCF_001548455.1;GCF_032393985.1;GCF_022063185.1;GCF_043099735.1;GCF_000316645.1;GCF_019976755.1;GCF_013393905.1;GCF_002949735.1;GCF_002896875.1;GCF_022376295.1	Other / unassigned	Novel/uncertain candidate
GF_00646					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	tRNA 2-thiouridine(34) synthase MnmA		BZZ01_RS07515	71	71	GCF_002163975.1;GCF_023546805.1;GCF_000317555.1;GCF_000317125.1;GCF_032163395.1;GCF_002368455.1;GCF_000317435.1;GCF_021650815.1;GCF_014489415.1;GCF_018139025.1	GCF_002163975.1;GCF_023546805.1;GCF_000317555.1;GCF_000317125.1;GCF_032163395.1;GCF_002368455.1;GCF_000317435.1;GCF_021650815.1;GCF_014489415.1;GCF_018139025.1	Other / unassigned	Novel/uncertain candidate
GF_00994					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	DUF3146 family protein		ANSO36C_RS05835	71	71	GCF_013393925.1;GCF_000316625.1;GCF_002368395.1;GCF_013393945.1;GCF_009372195.1;GCF_023546805.1;GCF_000317555.1;GCF_002896875.1;GCF_008121535.1;GCF_014023275.1	GCF_013393925.1;GCF_000316625.1;GCF_002368395.1;GCF_013393945.1;GCF_009372195.1;GCF_023546805.1;GCF_000317555.1;GCF_002896875.1;GCF_008121535.1;GCF_014023275.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01312					False	0.9577464788732394	0.9577464788732394	True	1	True	False	0	0						False	glycosyltransferase family 2 protein		B6N60_RS08360	71	71	GCF_019056575.1;GCF_002368175.1;GCF_000196515.1;GCF_000317695.1;GCF_047275885.1;GCF_028623165.1;GCF_017164015.1;GCF_043099735.1;GCF_003054475.1;GCF_013393905.1	GCF_019056575.1;GCF_002368175.1;GCF_000196515.1;GCF_000317695.1;GCF_047275885.1;GCF_028623165.1;GCF_017164015.1;GCF_043099735.1;GCF_003054475.1;GCF_013393905.1	Other / unassigned	Novel/uncertain candidate
