gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_00346	0.7183025253840146	0.7183025253840146	0.7183025253840146	1.0	True	0.8260869565217391	0.8260869565217391	False	1	False	False	4	4	0.3748006379585327	0.24880382775119617	52.0			False	phosphopyruvate hydratase		OSCIL6304_RS03960	92	92	GCF_000317105.1;GCF_000317125.1;GCF_023546805.1;GCF_000316665.1;GCF_000014265.1;GCF_016446395.1;GCF_012295525.1;GCF_000316625.1;GCF_040564635.1;GCF_002368395.1	GCF_000317105.1;GCF_000317125.1;GCF_023546805.1;GCF_000316665.1;GCF_000014265.1;GCF_016446395.1;GCF_012295525.1;GCF_000316625.1;GCF_040564635.1;GCF_002368395.1	Other / unassigned	Novel/uncertain candidate
GF_01240	0.6019479996780166	0.6019479996780166	0.6019479996780166	1.0	True	0.6910569105691057	0.6910569105691057	False	1	False	False	4	4	0.3740031897926634	0.24322169059011164	75.0			False	response regulator transcription factor		HEQ85_RS23765	123	123	GCF_016446395.1;GCF_000317045.1;GCF_000317515.1;GCF_022701275.1;GCF_042465725.1;GCF_000317105.1;GCF_000317475.1;GCF_022701255.1;GCF_037094475.1;GCF_048568275.1	GCF_016446395.1;GCF_000317045.1;GCF_000317515.1;GCF_022701275.1;GCF_042465725.1;GCF_000317105.1;GCF_000317475.1;GCF_022701255.1;GCF_037094475.1;GCF_048568275.1	Regulation	Novel/uncertain candidate
GF_00355	0.7572664829834297	0.7572664829834297	0.7572664829834297	1.0	True	0.8904109589041096	0.8904109589041096	False	1	False	False	4	4	0.3732057416267942	0.2886762360446571	152.0			False	histidinol dehydrogenase		M5J74_RS02445	73	73	GCF_000317125.1;GCF_019977735.1;GCF_013343235.1;GCF_043099725.1;GCF_002368455.1;GCF_032163395.1;GCF_022376295.1;GCF_002163975.1;GCF_048568235.1;GCF_000316645.1	GCF_000317125.1;GCF_019977735.1;GCF_013343235.1;GCF_043099725.1;GCF_002368455.1;GCF_032163395.1;GCF_022376295.1;GCF_002163975.1;GCF_048568235.1;GCF_000316645.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_01802	0.4059748618616795	0.4059748618616795	0.4059748618616795	1.0	True	0.627906976744186	0.627906976744186	False	1	False	False	4	4	0.3732057416267942	0.44896331738437	289.0			False	urease accessory protein UreG		ABXS88_RS03990	43	43	GCF_040436315.1;GCF_001746915.2;GCF_032620035.1;GCF_028623165.1;GCF_001548435.1;GCF_022372495.1;GCF_002368255.1;GCF_003967015.1;GCF_000020025.1;GCF_003443655.1	GCF_040436315.1;GCF_001746915.2;GCF_032620035.1;GCF_028623165.1;GCF_001548435.1;GCF_022372495.1;GCF_002368255.1;GCF_003967015.1;GCF_000020025.1;GCF_003443655.1	Other / unassigned	Novel/uncertain candidate
GF_01842	0.7610521662245799	0.7610521662245799	0.7610521662245799	1.0	True	0.8846153846153846	0.8846153846153846	False	1	False	False	4	4	0.3712121212121212	0.2567783094098884	117.0			False	magnesium chelatase ATPase subunit D		ACF3DW_RS32535	78	78	GCF_043099315.1;GCF_043099305.1;GCF_002813575.1;GCF_000317495.1;GCF_000020025.1;GCF_000196515.1;GCF_001548375.1;GCF_019976755.1;GCF_000014265.1;GCF_014489415.1	GCF_043099315.1;GCF_043099305.1;GCF_002813575.1;GCF_000317495.1;GCF_000020025.1;GCF_000196515.1;GCF_001548375.1;GCF_019976755.1;GCF_000014265.1;GCF_014489415.1	Other / unassigned	Novel/uncertain candidate
GF_01693	0.3910782703886152	0.3910782703886152	0.3910782703886152	1.0	True	0.4942528735632184	0.4942528735632184	False	1	False	False	4	4	0.3712121212121212	0.284688995215311	102.0			False	recombination mediator RecR		HNI00_RS07190	174	174	GCF_032705245.1;GCF_001767235.1;GCF_002368255.1;GCF_001548435.1;GCF_001854205.2;GCF_019891175.1;GCF_977012465.1;GCF_016919485.1;GCF_013177315.1;GCF_001548395.1	GCF_032705245.1;GCF_001767235.1;GCF_002368255.1;GCF_001548435.1;GCF_001854205.2;GCF_019891175.1;GCF_977012465.1;GCF_016919485.1;GCF_013177315.1;GCF_001548395.1	Other / unassigned	Novel/uncertain candidate
GF_01266	0.6409529211571185	0.6409529211571185	0.6409529211571185	1.0	True	0.7804878048780488	0.7804878048780488	False	1	False	False	4	4	0.3706140350877193	0.3660287081339713	166.0			False	metal ABC transporter permease		JYQ62_RS04780	82	82	GCF_017164015.1;GCF_009372195.1;GCF_002896875.1;GCF_048568235.1;GCF_048568275.1;GCF_009498015.1;GCF_038050375.1;GCF_002813575.1;GCF_000009705.1;GCF_011769525.1	GCF_017164015.1;GCF_009372195.1;GCF_002896875.1;GCF_048568235.1;GCF_048568275.1;GCF_009498015.1;GCF_038050375.1;GCF_002813575.1;GCF_000009705.1;GCF_011769525.1	Transport	Novel/uncertain candidate
GF_01688	0.6137556221889056	0.6137556221889056	0.6137556221889056	1.0	True	0.7931034482758621	0.7931034482758621	False	1	False	False	4	4	0.3692185007974481	0.3580542264752791	249.0			False	sulfurtransferase TusA family protein		HJG54_RS11380	58	58	GCF_032598965.1;GCF_048077055.1;GCF_904830935.1;GCF_904830765.1;GCF_904830915.1;GCF_904830775.1;GCF_904830845.1;GCF_904830855.1;GCF_016919485.1;GCF_001548395.1	GCF_032598965.1;GCF_048077055.1;GCF_904830935.1;GCF_904830765.1;GCF_904830915.1;GCF_904830775.1;GCF_904830845.1;GCF_904830855.1;GCF_016919485.1;GCF_001548395.1	Regulation	Novel/uncertain candidate
GF_01334	0.7281701444622793	0.7281701444622793	0.7281701444622793	1.0	True	0.8714285714285714	0.8714285714285714	False	1	False	False	4	4	0.3688197767145135	0.23604465709728867	62.0			False	quinolinate synthase NadA		J5X98_RS03290	70	70	GCF_019891175.1;GCF_049200465.1;GCF_022372495.1;GCF_001548435.1;GCF_021379005.1;GCF_047649235.1;GCF_016919485.1;GCF_001548395.1;GCF_032705245.1;GCF_013177315.1	GCF_019891175.1;GCF_049200465.1;GCF_022372495.1;GCF_001548435.1;GCF_021379005.1;GCF_047649235.1;GCF_016919485.1;GCF_001548395.1;GCF_032705245.1;GCF_013177315.1	Other / unassigned	Novel/uncertain candidate
GF_01684	0.5362628420303124	0.5362628420303124	0.5362628420303124	1.0	True	0.6896551724137931	0.6896551724137931	False	1	False	False	4	4	0.3688197767145135	0.3708133971291866	189.0			False	TldD/PmbA family protein		HJG54_RS26250	87	87	GCF_032598965.1;GCF_002368255.1;GCF_025677855.1;GCF_042465725.1;GCF_000317105.1;GCF_009372195.1;GCF_002813575.1;GCF_023734775.1;GCF_002142495.1;GCF_002142475.1	GCF_032598965.1;GCF_002368255.1;GCF_025677855.1;GCF_042465725.1;GCF_000317105.1;GCF_009372195.1;GCF_002813575.1;GCF_023734775.1;GCF_002142495.1;GCF_002142475.1	Other / unassigned	Novel/uncertain candidate
GF_01926	0.3378191934498903	0.3378191934498903	0.3378191934498903	1.0	True	0.4048582995951417	0.4048582995951417	False	1	False	False	4	4	0.3684210526315789	0.3851674641148325	285.0			False	DNA-directed RNA polymerase subunit gamma		ACL6C3_RS28495	247	247	GCF_047276495.1;GCF_035320825.1;GCF_033798705.1;GCF_038630775.1;GCF_045345185.1;GCF_000317675.1;GCF_001548095.1;GCF_000317655.1;GCF_001548115.1;GCF_036345015.1	GCF_047276495.1;GCF_035320825.1;GCF_033798705.1;GCF_038630775.1;GCF_045345185.1;GCF_000317675.1;GCF_001548095.1;GCF_000317655.1;GCF_001548115.1;GCF_036345015.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01672	0.7690225563909774	0.7690225563909774	0.7690225563909774	1.0	True	0.8947368421052632	0.8947368421052632	False	1	False	False	4	4	0.3680223285486443	0.20494417862838915	36.0			False	beta-carotene ketolase CrtO		RS893_RS26235	76	76	GCF_032393985.1;GCF_048568235.1;GCF_021650815.1;GCF_000317515.1;GCF_003443655.1;GCF_019976755.1;GCF_024584745.1;GCF_008121535.1;GCF_048568275.1;GCF_000316625.1	GCF_032393985.1;GCF_048568235.1;GCF_021650815.1;GCF_000317515.1;GCF_003443655.1;GCF_019976755.1;GCF_024584745.1;GCF_008121535.1;GCF_048568275.1;GCF_000316625.1	Other / unassigned	Novel/uncertain candidate
GF_00615	0.5457079505859994	0.5457079505859994	0.5457079505859994	1.0	True	0.7560975609756098	0.7560975609756098	False	1	False	False	4	4	0.3680223285486443	0.41307814992025516	268.0			False	F0F1 ATP synthase subunit gamma		BJP34_RS09465	41	41	GCF_001767235.1;GCF_001854205.2;GCF_000317515.1;GCF_000009705.1;GCF_016446395.1;GCF_001277295.1;GCF_032163395.1;GCF_001746915.2;GCF_000317555.1;GCF_002368395.1	GCF_001767235.1;GCF_001854205.2;GCF_000317515.1;GCF_000009705.1;GCF_016446395.1;GCF_001277295.1;GCF_032163395.1;GCF_001746915.2;GCF_000317555.1;GCF_002368395.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01315	0.4365735274826183	0.4365735274826183	0.4365735274826183	1.0	True	0.6349206349206349	0.6349206349206349	False	1	False	False	4	4	0.3668261562998405	0.36363636363636365	260.0			False	excinuclease ABC subunit UvrB		B6N60_RS13505	63	63	GCF_019056575.1;GCF_013393945.1;GCF_009856605.1;GCF_000204075.1;GCF_009498015.1;GCF_000817325.1;GCF_036630095.1;GCF_036630065.1;GCF_050422935.1;GCF_003846445.2	GCF_019056575.1;GCF_013393945.1;GCF_009856605.1;GCF_000204075.1;GCF_009498015.1;GCF_000817325.1;GCF_036630095.1;GCF_036630065.1;GCF_050422935.1;GCF_003846445.2	Other / unassigned	Novel/uncertain candidate
GF_01336	0.5651554404145078	0.5651554404145078	0.5651554404145078	1.0	True	0.775	0.775	False	1	False	False	4	4	0.363237639553429	0.3421052631578947	244.0			False	dTDP-glucose 4%2C6-dehydratase		J5X98_RS09955	40	40	GCF_019891175.1;GCF_020091585.1;GCF_049200465.1;GCF_001767235.1;GCF_001854205.2;GCF_016919485.1;GCF_013177315.1;GCF_001548395.1;GCF_032705245.1;GCF_026802175.1	GCF_019891175.1;GCF_020091585.1;GCF_049200465.1;GCF_001767235.1;GCF_001854205.2;GCF_016919485.1;GCF_013177315.1;GCF_001548395.1;GCF_032705245.1;GCF_026802175.1	Other / unassigned	Novel/uncertain candidate
GF_01409	0.0869179600886918	0.0869179600886918	0.0869179600886918	1.0	True	0.3414634146341463	0.3414634146341463	False	1	False	False	4	4	0.3616427432216905	0.34688995215311	188.0			False	DUF433 domain-containing protein		L6494_RS17160	41	41	GCF_022063185.1;GCF_030553035.1;GCF_043099305.1;GCF_000981785.2;GCF_002368455.1;GCF_050711215.1;GCF_050500255.1;GCF_002095975.1;GCF_000317495.1;GCF_016446395.1	GCF_022063185.1;GCF_030553035.1;GCF_043099305.1;GCF_000981785.2;GCF_002368455.1;GCF_050711215.1;GCF_050500255.1;GCF_002095975.1;GCF_000317495.1;GCF_016446395.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01629	0.372468597795437	0.372468597795437	0.372468597795437	1.0	True	0.5531914893617021	0.5531914893617021	False	1	False	False	4	4	0.3584529505582137	0.36204146730462516	306.0			False	zinc-dependent dehydrogenase		RHJ80_RS07255	94	94	GCF_031583515.1;GCF_000317125.1;GCF_030322985.1;GCF_011769525.1;GCF_030322965.1;GCF_013393905.1;GCF_031583395.1;GCF_032393985.1;GCF_019976755.1;GCF_023650955.1	GCF_031583515.1;GCF_000317125.1;GCF_030322985.1;GCF_011769525.1;GCF_030322965.1;GCF_013393905.1;GCF_031583395.1;GCF_032393985.1;GCF_019976755.1;GCF_023650955.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_00410	0.4107697180867913	0.4107697180867913	0.4107697180867913	1.0	True	0.6341463414634146	0.6341463414634146	False	1	False	False	4	4	0.3576555023923445	0.40111642743221687	349.0			False	photosystem II reaction center protein PsbX		HNI00_RS02235	41	41	GCF_000317555.1;GCF_009856605.1;GCF_032705245.1;GCF_013393945.1;GCF_009498015.1;GCF_048568235.1;GCF_022376295.1;GCF_001548375.1;GCF_048568275.1;GCF_000317495.1	GCF_000317555.1;GCF_009856605.1;GCF_032705245.1;GCF_013393945.1;GCF_009498015.1;GCF_048568235.1;GCF_022376295.1;GCF_001548375.1;GCF_048568275.1;GCF_000317495.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_02227	0.3960437612260608	0.3960437612260608	0.3960437612260608	1.0	True	0.4144486692015209	0.4144486692015209	False	1	False	False	4	4	0.3576555023923445	0.21291866028708134	68.0			False	class II fructose-bisphosphate aldolase		SLP02_RS06460	263	263	GCF_963665995.1;GCF_000017845.1;GCF_002368355.1;GCF_021379005.1;GCF_047275885.1;GCF_044923475.1;GCF_000317515.1;GCF_000317555.1;GCF_000316685.1;GCF_003019735.1	GCF_963665995.1;GCF_000017845.1;GCF_002368355.1;GCF_021379005.1;GCF_047275885.1;GCF_044923475.1;GCF_000317515.1;GCF_000317555.1;GCF_000316685.1;GCF_003019735.1	Carbon metabolism & NAD(P)H supply	Novel/uncertain candidate
GF_01242	0.6744324970131421	0.6744324970131421	0.6744324970131421	1.0	True	0.8518518518518519	0.8518518518518519	False	1	False	False	4	4	0.3572567783094099	0.24641148325358853	112.0			False	sulfite oxidase-like oxidoreductase		HEQ85_RS07885	54	54	GCF_016446395.1;GCF_001548455.1;GCF_000317515.1;GCF_032598965.1;GCF_047276495.1;GCF_000317045.1;GCF_032393985.1;GCF_048077055.1;GCF_026802175.1;GCF_012295525.1	GCF_016446395.1;GCF_001548455.1;GCF_000317515.1;GCF_032598965.1;GCF_047276495.1;GCF_000317045.1;GCF_032393985.1;GCF_048077055.1;GCF_026802175.1;GCF_012295525.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_00751	0.3679592793516844	0.3679592793516844	0.3679592793516844	1.0	True	0.4261603375527426	0.4261603375527426	False	1	False	False	4	4	0.3572567783094099	0.4098883572567783	272.0			False	ribose-phosphate pyrophosphokinase		CDC41_RS13620	237	237	GCF_002368455.1;GCF_002163975.1;GCF_019977735.1;GCF_036630115.1;GCF_030544905.1;GCF_036630095.1;GCF_000817325.1;GCF_036630105.1;GCF_009498715.2;GCF_036630075.1	GCF_002368455.1;GCF_002163975.1;GCF_019977735.1;GCF_036630115.1;GCF_030544905.1;GCF_036630095.1;GCF_000817325.1;GCF_036630105.1;GCF_009498715.2;GCF_036630075.1	Other / unassigned	Novel/uncertain candidate
GF_00185	0.6842165242165242	0.6842165242165242	0.6842165242165242	1.0	True	0.8266666666666667	0.8266666666666667	False	1	False	False	4	4	0.3516746411483253	0.30462519936204147	215.0			False	5-(carboxyamino)imidazole ribonucleotide mutase		ANA_RS21760	75	75	GCF_000312705.1;GCF_014489415.1;GCF_024584745.1;GCF_000316645.1;GCF_000317435.1;GCF_043099725.1;GCF_009372195.1;GCF_000317575.1;GCF_000196515.1;GCF_009873495.1	GCF_000312705.1;GCF_014489415.1;GCF_024584745.1;GCF_000316645.1;GCF_000317435.1;GCF_043099725.1;GCF_009372195.1;GCF_000317575.1;GCF_000196515.1;GCF_009873495.1	Other / unassigned	Novel/uncertain candidate
GF_01428	0.5669683851502033	0.5669683851502033	0.5669683851502033	1.0	True	0.746031746031746	0.746031746031746	False	1	False	False	4	4	0.3508771929824561	0.24880382775119617	80.0			False	DUF2499 domain-containing protein		BDGGKGIB_RS11325	63	63	GCF_022376295.1;GCF_009856605.1;GCF_000204075.1;GCF_009498015.1;GCF_022701275.1;GCF_000316575.1;GCF_003054475.1;GCF_000316645.1;GCF_025860405.1;GCF_025677855.1	GCF_022376295.1;GCF_009856605.1;GCF_000204075.1;GCF_009498015.1;GCF_022701275.1;GCF_000316575.1;GCF_003054475.1;GCF_000316645.1;GCF_025860405.1;GCF_025677855.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01921	0.5876479817429753	0.5876479817429753	0.5876479817429753	1.0	True	0.7719298245614035	0.7719298245614035	False	1	False	False	4	4	0.3492822966507177	0.3078149920255183	201.0			False	RtcB family protein		ACLLO5_RS12630	57	57	GCF_047275885.1;GCF_023546805.1;GCF_000009705.1;GCF_049315035.1;GCF_038096175.1;GCF_027942295.1;GCF_032393985.1;GCF_011769525.1;GCF_001548375.1;GCF_030323025.1	GCF_047275885.1;GCF_023546805.1;GCF_000009705.1;GCF_049315035.1;GCF_038096175.1;GCF_027942295.1;GCF_032393985.1;GCF_011769525.1;GCF_001548375.1;GCF_030323025.1	Other / unassigned	Novel/uncertain candidate
GF_00613	0.3868932038834951	0.3868932038834951	0.3868932038834951	1.0	True	0.45	0.45	False	1	False	False	4	4	0.3492822966507177	0.33811802232854865	274.0			False	molybdopterin-synthase adenylyltransferase MoeB		BJP34_RS05605	220	220	GCF_001767235.1;GCF_000317105.1;GCF_001854205.2;GCF_022372495.1;GCF_002142495.1;GCF_002368255.1;GCF_001548435.1;GCF_032620035.1;GCF_002142475.1;GCF_047649235.1	GCF_001767235.1;GCF_000317105.1;GCF_001854205.2;GCF_022372495.1;GCF_002142495.1;GCF_002368255.1;GCF_001548435.1;GCF_032620035.1;GCF_002142475.1;GCF_047649235.1	Other / unassigned	Novel/uncertain candidate
GF_00220	0.313862607980255	0.313862607980255	0.313862607980255	1.0	True	0.5384615384615384	0.5384615384615384	False	1	False	False	4	4	0.3484848484848485	0.3253588516746412	242.0			False	B12-binding domain-containing radical SAM protein		CAL7507_RS24790	52	52	GCF_000316575.1;GCF_009498015.1;GCF_009856605.1;GCF_048568235.1;GCF_019056575.1;GCF_050235535.1;GCF_000316625.1;GCF_019976755.1;GCF_003054475.1;GCF_048568275.1	GCF_000316575.1;GCF_009498015.1;GCF_009856605.1;GCF_048568235.1;GCF_019056575.1;GCF_050235535.1;GCF_000316625.1;GCF_019976755.1;GCF_003054475.1;GCF_048568275.1	Other / unassigned	Novel/uncertain candidate
GF_00336	0.2653891509433962	0.2653891509433962	0.2653891509433962	1.0	True	0.4622641509433962	0.4622641509433962	False	1	False	False	4	4	0.3484848484848485	0.2783094098883573	201.0			False	DUF2811 domain-containing protein		GEI7407_RS15165	106	106	GCF_000317045.1;GCF_044923475.1;GCF_020091585.1;GCF_026240635.1;GCF_049200465.1;GCF_019891175.1;GCF_000011345.1;GCF_031583395.1;GCF_031583555.1;GCF_031583475.1	GCF_000317045.1;GCF_044923475.1;GCF_020091585.1;GCF_026240635.1;GCF_049200465.1;GCF_019891175.1;GCF_000011345.1;GCF_031583395.1;GCF_031583555.1;GCF_031583475.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_02215	0.7210977701543739	0.7210977701543739	0.7210977701543739	1.0	True	0.8909090909090909	0.8909090909090909	False	1	False	False	4	4	0.3458931419457735	0.29984051036682613	145.0			False	helix-turn-helix domain-containing protein		NMG87_RS02040	55	55	GCF_904830765.1;GCF_904830935.1;GCF_904830855.1;GCF_904830925.1;GCF_904830915.1;GCF_904830775.1;GCF_904830845.1;GCF_014489415.1;GCF_000009705.1;GCF_002896875.1	GCF_904830765.1;GCF_904830935.1;GCF_904830855.1;GCF_904830925.1;GCF_904830915.1;GCF_904830775.1;GCF_904830845.1;GCF_014489415.1;GCF_000009705.1;GCF_002896875.1	Other / unassigned	Novel/uncertain candidate
GF_01810	0.476168607511891	0.476168607511891	0.476168607511891	1.0	True	0.6373626373626373	0.6373626373626373	False	1	False	False	4	4	0.3444976076555024	0.31738437001594894	213.0			False	glycosyltransferase family 2 protein		ABWT76_RS19375	91	91	GCF_040564635.1;GCF_904830855.1;GCF_904830935.1;GCF_904830925.1;GCF_904830765.1;GCF_904830845.1;GCF_904830775.1;GCF_904830915.1;GCF_000317105.1;GCF_000317025.1	GCF_040564635.1;GCF_904830855.1;GCF_904830935.1;GCF_904830925.1;GCF_904830765.1;GCF_904830845.1;GCF_904830775.1;GCF_904830915.1;GCF_000317105.1;GCF_000317025.1	Other / unassigned	Novel/uncertain candidate
GF_02184	0.4177989498186543	0.4177989498186543	0.4177989498186543	1.0	True	0.6326530612244898	0.6326530612244898	False	1	False	False	4	4	0.3440988835725678	0.3038277511961722	173.0			False	GDP-L-fucose synthase family protein		NSTC745_RS03655	49	49	GCF_052692665.1;GCF_000317045.1;GCF_043099735.1;GCF_028623165.1;GCF_000316665.1;GCF_016919485.1;GCF_000317125.1;GCF_032705245.1;GCF_001548395.1;GCF_013177315.1	GCF_052692665.1;GCF_000317045.1;GCF_043099735.1;GCF_028623165.1;GCF_000316665.1;GCF_016919485.1;GCF_000317125.1;GCF_032705245.1;GCF_001548395.1;GCF_013177315.1	Other / unassigned	Novel/uncertain candidate
GF_01799	0.2660332541567696	0.2660332541567696	0.2660332541567696	1.0	True	0.2660332541567696	0.2660332541567696	False	1	False	False	4	4	0.3438995215311005	0.20733652312599682	34.0			False	chaperonin GroEL		ABXS88_RS14755	421	421	GCF_040436315.1;GCF_002949735.1;GCF_022701255.1;GCF_001318385.1;GCF_040371545.1;GCF_038050375.1;GCF_000284135.1;GCF_009856605.1;GCF_904830775.1;GCF_048820285.1	GCF_040436315.1;GCF_002949735.1;GCF_022701255.1;GCF_001318385.1;GCF_040371545.1;GCF_038050375.1;GCF_000284135.1;GCF_009856605.1;GCF_904830775.1;GCF_048820285.1	Other / unassigned	Novel/uncertain candidate
GF_00311	0.3417832167832167	0.3417832167832167	0.3417832167832167	1.0	True	0.5340909090909091	0.5340909090909091	False	1	False	False	4	4	0.3405103668261563	0.22248803827751196	125.0			False	sulfate/molybdate ABC transporter ATP-binding protein		SYN6312_RS14555	88	88	GCF_000316685.1;GCF_031583555.1;GCF_003990665.1;GCF_030322965.1;GCF_031583515.1;GCF_030322985.1;GCF_031583475.1;GCF_030518695.1;GCF_017086385.1;GCF_031583225.1	GCF_000316685.1;GCF_031583555.1;GCF_003990665.1;GCF_030322965.1;GCF_031583515.1;GCF_030322985.1;GCF_031583475.1;GCF_030518695.1;GCF_017086385.1;GCF_031583225.1	Transport	Novel/uncertain candidate
GF_02113	0.6612859097127223	0.6612859097127223	0.6612859097127223	1.0	True	0.7906976744186046	0.7906976744186046	False	1	False	False	4	4	0.3389154704944178	0.20095693779904306	69.0			False	cytochrome b6-f complex iron-sulfur subunit		ACQFX9_RS01470	86	86	GCF_050235535.1;GCF_000316575.1;GCF_048568275.1;GCF_021650815.1;GCF_000196515.1;GCF_025677855.1;GCF_002368395.1;GCF_011769525.1;GCF_019056575.1;GCF_022063185.1	GCF_050235535.1;GCF_000316575.1;GCF_048568275.1;GCF_021650815.1;GCF_000196515.1;GCF_025677855.1;GCF_002368395.1;GCF_011769525.1;GCF_019056575.1;GCF_022063185.1	Metallocluster & Fe-S biogenesis	FOX-consistent support function (plausible rediscovery)
GF_01677	0.236356579117609	0.236356579117609	0.236356579117609	1.0	True	0.335593220338983	0.335593220338983	False	1	False	False	4	4	0.3381180223285486	0.35167464114832536	322.0			False	photosystem II reaction center protein L		HJG54_RS22140	295	295	GCF_032598965.1;GCF_000340785.1;GCF_048077055.1;GCF_022869765.1;GCF_904830765.1;GCF_000284135.1;GCF_000734895.2;GCF_003060805.1;GCF_022701255.1;GCF_000317025.1	GCF_032598965.1;GCF_000340785.1;GCF_048077055.1;GCF_022869765.1;GCF_904830765.1;GCF_000284135.1;GCF_000734895.2;GCF_003060805.1;GCF_022701255.1;GCF_000317025.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01466	0.6857798917500411	0.6857798917500411	0.6857798917500411	1.0	True	0.8021978021978022	0.8021978021978022	False	1	False	False	4	4	0.3349282296650718	0.14194577352472088	39.0			False	argininosuccinate synthase		M5J74_RS14050	91	91	GCF_023546805.1;GCF_904830845.1;GCF_013393945.1;GCF_000317555.1;GCF_017164015.1;GCF_025200965.1;GCF_000196515.1;GCF_038096175.1;GCF_025860405.1;GCF_013343235.1	GCF_023546805.1;GCF_904830845.1;GCF_013393945.1;GCF_000317555.1;GCF_017164015.1;GCF_025200965.1;GCF_000196515.1;GCF_038096175.1;GCF_025860405.1;GCF_013343235.1	Other / unassigned	Novel/uncertain candidate
GF_00966	0.0014163589458242	0.0014163589458242	0.0014163589458242	1.0	True	0.2641509433962264	0.2641509433962264	False	1	False	False	4	4	0.3349282296650718	0.3724082934609251	273.0			False	magnesium chelatase subunit H		JTM80_RS00515	53	53	GCF_013177315.1;GCF_016919485.1;GCF_001548395.1;GCF_032705245.1;GCF_013393945.1;GCF_048077055.1;GCF_031583335.1;GCF_031583495.1;GCF_017086385.1;GCF_031583375.1	GCF_013177315.1;GCF_016919485.1;GCF_001548395.1;GCF_032705245.1;GCF_013393945.1;GCF_048077055.1;GCF_031583335.1;GCF_031583495.1;GCF_017086385.1;GCF_031583375.1	Other / unassigned	Novel/uncertain candidate
GF_00051	0.3843995510662177	0.3843995510662177	0.3843995510662177	1.0	True	0.4090909090909091	0.4090909090909091	False	1	False	False	4	4	0.3323365231259968	0.28787878787878785	164.0			False	threonine synthase		TERY_RS20980	264	264	GCF_000014265.1;GCF_003060805.1;GCF_012516315.1;GCF_904830925.1;GCF_016745315.1;GCF_026000695.1;GCF_025200965.1;GCF_047276495.1;GCF_019891175.1;GCF_003945305.1	GCF_000014265.1;GCF_003060805.1;GCF_012516315.1;GCF_904830925.1;GCF_016745315.1;GCF_026000695.1;GCF_025200965.1;GCF_047276495.1;GCF_019891175.1;GCF_003945305.1	Other / unassigned	Novel/uncertain candidate
GF_00633	0.3990720817643894	0.3990720817643894	0.3990720817643894	1.0	True	0.5795454545454546	0.5795454545454546	False	1	False	False	4	4	0.3313397129186602	0.33891547049441784	320.0			False	peptide-methionine (S)-S-oxide reductase MsrA			88	88	GCF_002075285.2;GCF_000981785.2;GCF_001704955.2;GCF_022701255.1;GCF_002095975.1;GCF_000010625.1;GCF_976987195.1;GCF_019891175.1;GCF_000981785.1;GCF_031754835.1	GCF_002075285.2;GCF_000981785.2;GCF_001704955.2;GCF_022701255.1;GCF_002095975.1;GCF_000010625.1;GCF_976987195.1;GCF_019891175.1;GCF_000981785.1;GCF_031754835.1	Other / unassigned	Novel/uncertain candidate
GF_01393	0.4485803016858917	0.4485803016858917	0.4485803016858917	1.0	True	0.5051020408163265	0.5051020408163265	False	1	False	False	4	4	0.3309409888357256	0.2543859649122807	242.0			False	HU family DNA-binding protein		KIK02_RS06985	196	196	GCF_021379005.1;GCF_047276495.1;GCF_018336915.1;GCF_050235535.1;GCF_003367075.2;GCF_002949795.1;GCF_038630775.1;GCF_008121535.1;GCF_019056575.1;GCF_000010065.1	GCF_021379005.1;GCF_047276495.1;GCF_018336915.1;GCF_050235535.1;GCF_003367075.2;GCF_002949795.1;GCF_038630775.1;GCF_008121535.1;GCF_019056575.1;GCF_000010065.1	Other / unassigned	Novel/uncertain candidate
GF_01661	0.5608108108108107	0.5608108108108107	0.5608108108108107	1.0	True	0.75	0.75	False	1	False	False	4	4	0.328548644338118	0.33253588516746413	315.0			False	homocysteine biosynthesis protein		RS893_RS02285	56	56	GCF_032393985.1;GCF_001548455.1;GCF_002368455.1;GCF_019977735.1;GCF_003367075.2;GCF_051201415.1;GCF_018139025.1;GCF_021650815.1;GCF_000317435.1;GCF_014489415.1	GCF_032393985.1;GCF_001548455.1;GCF_002368455.1;GCF_019977735.1;GCF_003367075.2;GCF_051201415.1;GCF_018139025.1;GCF_021650815.1;GCF_000317435.1;GCF_014489415.1	Other / unassigned	Novel/uncertain candidate
