gene_family,rep_id,member_id,assembly_accession,protein_id,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids,organism_full,genus,is_diazotroph
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_019976755.1|WP_190407893.1,GCF_019976755.1,WP_190407893.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.4000000000000005e-164,7141037,,97.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,3.2e-259,Complete Genome,,40.5,7901148,"{'infraspecific_names': {'strain': 'MS1'}, 'organism_name': 'Nostoc sp. MS1', 'tax_id': 2764711}",1.0,,6,7141037,0,4.4e-241,GCF_019976755.1-RS_2025_01_19,H=WP_224091592.1;D=WP_224091597.1;K=WP_224091626.1,Nostoc sp. MS1,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_043099315.1|WP_026087499.1,GCF_043099315.1,WP_026087499.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.4e-163,7528720,,860.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,5.0999999999999995e-255,Complete Genome,,41.5,7850473,"{'infraspecific_names': {'strain': 'PCC 6912'}, 'organism_name': 'Chlorogloeopsis fritschii PCC 6912', 'tax_id': 211165}",1.0,,3,7528720,0,6.8e-240,GCF_043099315.1-RS_2024_10_15,H=WP_200862408.1;D=WP_016872367.1;K=WP_016872357.1,Chlorogloeopsis fritschii PCC 6912,Chlorogloeopsis,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_002949735.1|WP_083782327.1,GCF_002949735.1,WP_083782327.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.3e-163,8214648,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,11,0,3.4e-245,Complete Genome,,41.5,8898590,"{'infraspecific_names': {'strain': 'N6'}, 'organism_name': ""Nostoc sp. 'Peltigera membranacea cyanobiont' N6"", 'tax_id': 1261031}",1.0,,11,8214648,0,3.6e-102,GCF_002949735.1-RS_2025_08_25,H=WP_094327394.1;D=WP_094327487.1;K=WP_094327420.1,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_013343235.1|WP_083782327.1,GCF_013343235.1,WP_083782327.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.7e-162,7887247,,58.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.8e-245,Complete Genome,,41.5,7887247,"{'infraspecific_names': {'isolate': 'TCL240-02'}, 'organism_name': 'Nostoc sp. TCL240-02', 'tax_id': 2572090}",1.0,,1,7887247,0,4.9e-258,GCF_013343235.1-RS_2024_07_27,H=WP_174710323.1;D=WP_174710321.1;K=WP_174710319.1,Nostoc sp. TCL240-02,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_043099735.1|WP_392533192.1,GCF_043099735.1,WP_392533192.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.7e-162,7883191,,53.8,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,1.2999999999999998e-245,Complete Genome,,41.0,8449107,"{'infraspecific_names': {'strain': 'C117'}, 'organism_name': 'Nostoc sp. C117', 'tax_id': 3349875}",1.0,,5,7883191,0,2.6e-103,GCF_043099735.1-RS_2024_10_15,H=WP_322639553.1;D=WP_114083659.1;K=WP_392530383.1,Nostoc sp. C117,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_029953635.1|WP_281483380.1,GCF_029953635.1,WP_281483380.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.8000000000000002e-163,6866024,,172.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,1.9000000000000003e-247,Complete Genome,,40.5,7116433,"{'infraspecific_names': {'strain': 'CENA392'}, 'organism_name': 'Halotia branconii CENA392', 'tax_id': 1539056}",1.0,,2,6866024,0,1.5e-240,GCF_029953635.1-RS_2025_05_07,H=WP_281483964.1;D=WP_281483963.1;K=WP_281483939.1,Halotia branconii CENA392,Halotia,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_043099725.1|WP_083782327.1,GCF_043099725.1,WP_083782327.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.4e-162,7175855,,34.8,,nifD-local_aln_i2.1_12182023,1.0,1,12,0,9.000000000000003e-246,Complete Genome,,41.5,8366001,"{'infraspecific_names': {'strain': 'C110'}, 'organism_name': 'Nostoc sp. C110', 'tax_id': 3349876}",1.0,,12,7175855,0,4.2e-240,GCF_043099725.1-RS_2024_10_15,H=WP_114083679.1;D=WP_392482634.1;K=WP_012407198.1,Nostoc sp. C110,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_013393945.1|WP_179047220.1,GCF_013393945.1,WP_179047220.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1e-163,6765102,,42.0,,nifD-local_aln_i2.1_12182023,1.0,1,8,0,1.2e-256,Complete Genome,,41.0,7387676,"{'infraspecific_names': {'strain': 'TCL26-01'}, 'organism_name': 'Nostoc sp. TCL26-01', 'tax_id': 2576904}",1.0,,8,6765102,0,1.5e-240,GCF_013393945.1-RS_2024_08_31,H=WP_179049315.1;D=WP_179049314.1;K=WP_179049274.1,Nostoc sp. TCL26-01,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_038050375.1|WP_353930308.1,GCF_038050375.1,WP_353930308.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.3e-52,5144906,,958.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,1.7e-80,Complete Genome,,37.0,5323117,"{'infraspecific_names': {'strain': 'TIOX110'}, 'organism_name': 'Okeanomitos corallinicola TIOX110', 'tax_id': 3133117}",1.0,,2,5144906,0,2.2e-99,GCF_038050375.1-RS_2024_07_05,H=WP_353931670.1;D=WP_353930915.1;K=WP_353930916.1,Okeanomitos corallinicola TIOX110,Okeanomitos,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_003443655.1|WP_052304556.1,GCF_003443655.1,WP_052304556.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.7e-162,6531820,,168.0,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,1.6e-245,Complete Genome,,41.5,6684490,"{'infraspecific_names': {'strain': 'Kutzing En'}, 'organism_name': 'Nostoc sphaeroides', 'tax_id': 446679}",1.0,,5,6531820,0,3.9e-103,GCF_003443655.1-RS_2025_03_29,H=WP_118163822.1;D=WP_118163733.1;K=WP_118163743.1,Nostoc sphaeroides,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_000316575.1|WP_201447877.1,GCF_000316575.1,WP_201447877.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.5000000000000002e-162,7023215,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.299999999999999e-247,Complete Genome,,42.0,7023215,"{'infraspecific_names': {'strain': 'PCC 7507'}, 'organism_name': 'Calothrix sp. PCC 7507', 'tax_id': 99598}",1.0,,1,7023215,0,1.5e-239,GCF_000316575.1-RS_2024_08_13,H=WP_015126422.1;D=WP_015126423.1;K=WP_015126445.1,Calothrix sp. PCC 7507,Calothrix,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_001548375.1|WP_067767168.1,GCF_001548375.1,WP_067767168.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.5000000000000005e-164,6463965,,60.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,1.7000000000000001e-258,Complete Genome,,40.5,6987571,"{'infraspecific_names': {'strain': 'NIES-3756'}, 'organism_name': 'Nostoc sp. NIES-3756', 'tax_id': 1751286}",1.0,,3,6463965,0,3.4e-241,GCF_001548375.1-RS_2025_09_14,H=WP_067766985.1;D=WP_067766988.1;K=WP_067766943.1,Nostoc sp. NIES-3756,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_000316665.1|WP_015120614.1,GCF_000316665.1,WP_015120614.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.1e-152,8698463,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,1e-78,Complete Genome,,37.5,8728773,"{'infraspecific_names': {'strain': 'PCC 7116'}, 'organism_name': 'Rivularia sp. PCC 7116', 'tax_id': 373994}",1.0,,3,8698463,0,6.300000000000001e-104,GCF_000316665.1-RS_2024_08_22,H=WP_015122246.1;D=WP_015122119.1;K=WP_015122118.1,Rivularia sp. PCC 7116,Rivularia,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_032163395.1|WP_201262532.1,GCF_032163395.1,WP_201262532.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.8e-52,5299722,,492.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,3.7e-08,Complete Genome,,42.5,5618434,"{'infraspecific_names': {'strain': 'AAB1'}, 'organism_name': 'Gloeocapsopsis dulcis', 'tax_id': 2859516}",1.0,,3,5299722,0,6.5e-14,GCF_032163395.1-RS_2025_04_07,H=WP_235611965.1;D=WP_105219596.1;K=WP_105219596.1,Gloeocapsopsis dulcis,Gloeocapsopsis,False
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_009856605.1|WP_011321086.1,GCF_009856605.1,WP_011321086.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,9.700000000000002e-164,6377767,,212.0,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,6.2e-259,Complete Genome,,41.5,7096012,"{'infraspecific_names': {'strain': '0441'}, 'organism_name': 'Trichormus variabilis 0441', 'tax_id': 375899}",1.0,,5,6377767,0,1.8e-257,GCF_009856605.1-RS_2025_05_21,H=WP_011320610.1;D=WP_011320928.1;K=WP_011320624.1,Trichormus variabilis 0441,Trichormus,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_002368175.1|WP_096588229.1,GCF_002368175.1,WP_096588229.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1e-163,8656060,,93.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,1.3999999999999999e-244,Complete Genome,,41.0,8878628,"{'infraspecific_names': {'strain': 'NIES-2098'}, 'organism_name': 'Calothrix sp. NIES-2098', 'tax_id': 1954171}",1.0,,2,8656060,0,4.2e-260,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_096589796.1;D=WP_096589795.1;K=WP_096590558.1,Calothrix sp. NIES-2098,Calothrix,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_013393925.1|WP_083782327.1,GCF_013393925.1,WP_083782327.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.4e-162,7495445,,20.0,,nifD-local_aln_i2.1_12182023,1.0,1,16,0,1.2e-245,Complete Genome,,41.5,9234448,"{'infraspecific_names': {'strain': 'C057'}, 'organism_name': 'Nostoc sp. C057', 'tax_id': 2576903}",1.0,,16,7495445,0,4.2999999999999996e-240,GCF_013393925.1-RS_2024_08_31,H=WP_114083679.1;D=WP_179071827.1;K=WP_179071806.1,Nostoc sp. C057,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_048568235.1|WP_011321086.1,GCF_048568235.1,WP_011321086.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1000000000000001e-162,6412411,,1345.0,,nifD-local_aln_i2.1_12182023,1.0,1,7,0,1.2999999999999999e-256,Complete Genome,,41.5,7214617,"{'infraspecific_names': {'strain': 'FACHB-709'}, 'organism_name': 'Anabaena sp. FACHB-709', 'tax_id': 1086822}",1.0,,7,6412411,0,1.2e-239,GCF_048568235.1-RS_2025_03_14,H=WP_010995626.1;D=WP_044520961.1;K=WP_010995612.1,Anabaena sp. FACHB-709,Anabaena,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_000204075.1|WP_011321086.1,GCF_000204075.1,WP_011321086.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,9.700000000000002e-164,6365727,,,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,6.2e-259,Complete Genome,,41.5,7105752,"{'infraspecific_names': {'strain': 'ATCC 29413'}, 'organism_name': 'Trichormus variabilis ATCC 29413', 'tax_id': 240292}",1.0,,5,6365727,0,1.8e-257,GCF_000204075.1-RS_2025_01_23,H=WP_011320610.1;D=WP_011320928.1;K=WP_011320624.1,Trichormus variabilis ATCC 29413,Trichormus,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_003054475.1|WP_173403298.1,GCF_003054475.1,WP_173403298.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,8.000000000000001e-162,5294286,,145.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,2.2999999999999998e-245,Complete Genome,,41.0,5386612,"{'infraspecific_names': {'strain': 'UHCC 0039'}, 'organism_name': 'Nodularia spumigena UHCC 0039', 'tax_id': 1914872}",1.0,,2,5294286,0,7.5e-241,GCF_003054475.1-RS_2025_05_21,H=WP_006195291.1;D=WP_006194555.1;K=WP_006194550.1,Nodularia spumigena UHCC 0039,Nodularia,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_019977735.1|WP_223984820.1,GCF_019977735.1,WP_223984820.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.400000000000001e-159,11423121,,35.0,,nifD-local_aln_i2.1_12182023,1.0,1,10,0,4.6e-210,Complete Genome,,38.5,12367066,"{'infraspecific_names': {'strain': 'PCC 7716'}, 'organism_name': 'Calothrix sp. PCC 7716', 'tax_id': 2853227}",1.0,,10,11423121,0,3.8999999999999996e-240,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_224178908.1;D=WP_224174173.1;K=WP_224174202.1,Calothrix sp. PCC 7716,Calothrix,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_032598965.1|WP_316430506.1,GCF_032598965.1,WP_316430506.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.8e-163,6598264,,701.0,,nifD-local_aln_i2.1_12182023,1.0,1,4,0,5.000000000000003e-246,Complete Genome,,50.5,8295955,"{'infraspecific_names': {'strain': 'NK1-12'}, 'organism_name': 'Leptolyngbya sp. NK1-12', 'tax_id': 2547451}",1.0,,4,6598264,0,4e-257,GCF_032598965.1-RS_2025_03_25,H=WP_316436497.1;D=WP_316436498.1;K=WP_316436499.1,Leptolyngbya sp. NK1-12,Leptolyngbya,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_019056575.1|WP_190608874.1,GCF_019056575.1,WP_190608874.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.2000000000000006e-162,5729487,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.6e-252,Complete Genome,,39.5,5729487,"{'infraspecific_names': {'strain': 'FACHB 800'}, 'organism_name': 'Richelia sinica FACHB-800', 'tax_id': 1357546}",1.0,,1,5729487,0,7.7e-237,GCF_019056575.1-RS_2025_03_08,H=WP_190601103.1;D=WP_190605738.1;K=WP_190605728.1,Richelia sinica FACHB-800,Richelia,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_022376295.1|WP_417064038.1,GCF_022376295.1,WP_417064038.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.6000000000000004e-163,5451672,,77.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,6.599999999999999e-245,Complete Genome,,41.5,5451672,"{'infraspecific_names': {'strain': 'UHCC 0038'}, 'organism_name': 'Nodularia sphaerocarpa UHCC 0038', 'tax_id': 2761619}",1.0,,1,5451672,0,3.7e-259,GCF_022376295.1-RS_2025_03_28,H=WP_239729388.1;D=WP_239729387.1;K=WP_239729386.1,Nodularia sphaerocarpa UHCC 0038,Nodularia,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_002163975.1|WP_087542455.1,GCF_002163975.1,WP_087542455.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.4e-163,7846907,,1140.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,6.200000000000001e-249,Complete Genome,,42.5,7899568,"{'infraspecific_names': {'strain': 'HT-58-2'}, 'organism_name': 'Nostocales cyanobacterium HT-58-2', 'tax_id': 1940762}",1.0,,3,7846907,0,2.0999999999999998e-239,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_087541936.1;D=WP_087541935.1;K=WP_087541890.1,Nostocales cyanobacterium HT-58-2,Nostocales,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_009873495.1|WP_083782327.1,GCF_009873495.1,WP_083782327.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.4e-162,7340101,,38.0,,nifD-local_aln_i2.1_12182023,1.0,1,13,0,8.200000000000003e-246,Complete Genome,,41.5,8653730,"{'infraspecific_names': {'strain': 'ATCC 53789'}, 'organism_name': 'Nostoc sp. ATCC 53789', 'tax_id': 76335}",1.0,,13,7340101,0,5.1e-240,GCF_009873495.1-RS_2024_06_03,H=WP_114083679.1;D=WP_114083678.1;K=WP_114083661.1,Nostoc sp. ATCC 53789,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_002368455.1|WP_096694282.1,GCF_002368455.1,WP_096694282.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.7e-161,11064963,,57.0,,nifD-local_aln_i2.1_12182023,1.0,1,9,0,1.8e-79,Complete Genome,,39.0,12049274,"{'infraspecific_names': {'strain': 'NIES-4071'}, 'organism_name': 'Calothrix sp. NIES-4071', 'tax_id': 2005469}",1.0,,9,11064963,0,4.8999999999999996e-259,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_096684461.1;D=WP_096687809.1;K=WP_096687792.1,Calothrix sp. NIES-4071,Calothrix,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_014489415.1|WP_235678346.1,GCF_014489415.1,WP_235678346.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,5.6e-163,3910736,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,5.4e-250,Complete Genome,,40.0,4057210,"{'infraspecific_names': {'strain': 'GIHE-G1'}, 'organism_name': 'Cylindrospermopsis curvispora GIHE-G1', 'tax_id': 2666332}",1.0,,2,3910736,0,1.3999999999999998e-257,GCF_014489415.1-RS_2025_12_16,H=WP_187705049.1;D=WP_187705050.1;K=WP_187705051.1,Cylindrospermopsis curvispora GIHE-G1,Cylindrospermopsis,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_000020025.1|WP_083782327.1,GCF_000020025.1,WP_083782327.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.8e-163,8234322,,,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,9.000000000000003e-246,Complete Genome,,41.5,9059191,"{'infraspecific_names': {'strain': 'ATCC 29133; PCC 73102'}, 'organism_name': 'Nostoc punctiforme PCC 73102', 'tax_id': 63737}",1.0,,6,8234322,0,4.2e-240,GCF_000020025.1-RS_2025_03_15,H=WP_012407220.1;D=WP_041565131.1;K=WP_012407198.1,Nostoc punctiforme PCC 73102,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_000734895.2|WP_082127388.1,GCF_000734895.2,WP_082127388.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.8000000000000001e-162,6283267,,100.0,,nifD-local_aln_i2.1_12182023,1.0,1,4,0,3.1000000000000003e-252,Complete Genome,,41.0,6420126,"{'infraspecific_names': {'strain': '336/3'}, 'organism_name': 'Calothrix sp. 336/3', 'tax_id': 1337936}",1.0,,4,6283267,0,1.2e-258,GCF_000734895.2-RS_2024_08_22,H=WP_201782714.1;D=WP_035157995.1;K=WP_035157993.1,Calothrix sp. 336/3,Calothrix,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_000009705.1|WP_011321086.1,GCF_000009705.1,WP_011321086.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1000000000000001e-162,6413771,,,,nifD-local_aln_i2.1_12182023,1.0,1,7,0,1.2999999999999999e-256,Complete Genome,,41.5,7211789,"{'infraspecific_names': {'strain': 'PCC 7120'}, 'organism_name': 'Nostoc sp. PCC 7120 = FACHB-418', 'tax_id': 103690}",1.0,,7,6413771,0,1.2e-239,GCF_000009705.1-RS_2025_02_24,H=WP_010995626.1;D=WP_044520961.1;K=WP_010995612.1,Nostoc sp. PCC 7120 = FACHB-418,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_048568275.1|WP_011321086.1,GCF_048568275.1,WP_011321086.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1000000000000001e-162,6411132,,432.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,1.2999999999999999e-256,Complete Genome,,41.5,7177355,"{'infraspecific_names': {'strain': 'FACHB-595'}, 'organism_name': 'Anabaena sp. FACHB-595', 'tax_id': 3403436}",1.0,,6,6411132,0,1.2e-239,GCF_048568275.1-RS_2025_03_14,H=WP_010995626.1;D=WP_044520961.1;K=WP_010995612.1,Anabaena sp. FACHB-595,Anabaena,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_000317555.1|WP_051038450.1,GCF_000317555.1,WP_051038450.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.7e-52,5431448,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,6.6e-08,Complete Genome,,43.5,5882710,"{'infraspecific_names': {'strain': 'PCC 7428'}, 'organism_name': 'Gloeocapsa sp. PCC 7428', 'tax_id': 1173026}",1.0,,5,5431448,0,1e-14,GCF_000317555.1-RS_2024_08_13,H=WP_015187799.1;D=WP_015188044.1;K=WP_015188044.1,Gloeocapsa sp. PCC 7428,Gloeocapsa,False
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_049200465.1|WP_421659026.1,GCF_049200465.1,WP_421659026.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,5.1e-52,5554238,,185.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.00035,Complete Genome,,50.0,5554238,"{'infraspecific_names': {'strain': 'ETS-13'}, 'organism_name': 'Leptothermofonsia sp. ETS-13', 'tax_id': 3035696}",0.0,,1,5554238,0,8.4e-15,GCF_049200465.1-RS_2025_04_02,H=WP_421654553.1;D=WP_421655164.1;K=WP_421655164.1,Leptothermofonsia sp. ETS-13,Leptothermofonsia,False
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_002368395.1|WP_231943072.1,GCF_002368395.1,WP_231943072.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.600000000000001e-164,5985875,,109.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.7e-80,Complete Genome,,41.5,5985875,"{'infraspecific_names': {'strain': 'NIES-3974'}, 'organism_name': 'Calothrix sp. NIES-3974', 'tax_id': 2005462}",1.0,,1,5985875,0,4e-240,GCF_002368395.1-RS_2025_08_25,H=WP_096622974.1;D=WP_096622976.1;K=WP_096623034.1,Calothrix sp. NIES-3974,Calothrix,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_014023275.1|WP_084227153.1,GCF_014023275.1,WP_084227153.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.300000000000001e-162,7733505,,163.6,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,9.000000000000003e-246,Complete Genome,,41.5,8316316,"{'infraspecific_names': {'strain': 'CCNP1411'}, 'organism_name': 'Nostoc edaphicum CCNP1411', 'tax_id': 1472755}",1.0,,6,7733505,0,6.1e-239,GCF_014023275.1-RS_2025_03_28,H=WP_181928125.1;D=WP_181928126.1;K=WP_181928152.1,Nostoc edaphicum CCNP1411,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_000317435.1|WP_083866296.1,GCF_000317435.1,WP_083866296.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.6e-52,6767834,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,4,0,2.3000000000000003e-249,Complete Genome,,40.0,6960392,"{'infraspecific_names': {'strain': 'PCC 6303'}, 'organism_name': 'Calothrix sp. PCC 6303', 'tax_id': 1170562}",1.0,,4,6767834,0,8.499999999999999e-238,GCF_000317435.1-RS_2025_02_14,H=WP_015199079.1;D=WP_015195999.1;K=WP_015195987.1,Calothrix sp. PCC 6303,Calothrix,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_013393905.1|WP_179069247.1,GCF_013393905.1,WP_179069247.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.4e-162,7828336,,84.0,,nifD-local_aln_i2.1_12182023,1.0,1,9,0,1.2e-245,Complete Genome,,41.5,9879831,"{'infraspecific_names': {'strain': 'C052'}, 'organism_name': 'Nostoc sp. C052', 'tax_id': 2576902}",1.0,,9,7828336,0,7.2e-240,GCF_013393905.1-RS_2024_08_31,H=WP_179064204.1;D=WP_179064205.1;K=WP_179064229.1,Nostoc sp. C052,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_052692655.1|WP_084227153.1,GCF_052692655.1,WP_084227153.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1e-161,8475087,,427.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,8.500000000000003e-246,Complete Genome,,41.5,8475087,"{'infraspecific_names': {'strain': 'DSM 114167'}, 'organism_name': 'Nostoc sp. DSM 114167', 'tax_id': 3439050}",1.0,,1,8475087,0,4.999999999999999e-240,GCF_052692655.1-RS_2025_09_18,H=WP_445630325.1;D=WP_445630326.1;K=WP_445630346.1,Nostoc sp. DSM 114167,Nostoc,True
GF_00437,GCF_000317635.1|WP_015227559.1,GCF_023734775.1|WP_251960482.1,GCF_023734775.1,WP_251960482.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.7000000000000003e-162,6802717,,50.0,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,5.4e-244,Complete Genome,,41.5,7408262,"{'infraspecific_names': {'strain': 'SO-36'}, 'organism_name': 'Nostoc cf. commune SO-36', 'tax_id': 449208}",1.0,,5,6802717,0,5.3e-240,GCF_023734775.1-RS_2026_01_02,H=WP_251959842.1;D=WP_251959843.1;K=WP_251959875.1,Nostoc cf. commune SO-36,Nostoc,True
