assembly_accession,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids,organism_full,genus,is_diazotroph
GCF_002368175.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1e-163,8656060,,93.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,1.3999999999999999e-244,Complete Genome,,41.0,8878628,"{'infraspecific_names': {'strain': 'NIES-2098'}, 'organism_name': 'Calothrix sp. NIES-2098', 'tax_id': 1954171}",1.0,,2,8656060,0,4.2e-260,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_096589796.1;D=WP_096589795.1;K=WP_096590558.1,Calothrix sp. NIES-2098,Calothrix,True
GCF_002356215.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.3e-52,2836539,,173.0,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,2.2e-06,Complete Genome,,49.5,3123859,"{'infraspecific_names': {'strain': 'NIES-970'}, 'organism_name': '[Synechococcus] sp. NIES-970', 'tax_id': 1827144}",1.0,,5,2836539,0,3e-11,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_096418925.1;D=WP_096417766.1;K=WP_096417766.1,[Synechococcus] sp. NIES-970,[Synechococcus],False
GCF_002355455.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.9e-53,5319768,,50.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,2.8e-08,Complete Genome,,36.5,5463308,"{'infraspecific_names': {'strain': 'NIES-3757'}, 'organism_name': 'Stanieria sp. NIES-3757', 'tax_id': 1807358}",1.0,,2,5319768,0,1.2e-13,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_096387679.1;D=WP_096386588.1;K=WP_096386588.1,Stanieria sp. NIES-3757,Stanieria,False
GCF_002075285.2,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1e-50,5574084,,45.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.8e-08,Complete Genome,,54.5,5574084,"{'infraspecific_names': {'strain': 'C2206'}, 'organism_name': 'Halomicronema hongdechloris C2206', 'tax_id': 1641165}",1.0,,1,5574084,0,1.9e-07,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_080806467.1;D=WP_080806499.1;K=WP_080806499.1,Halomicronema hongdechloris C2206,Halomicronema,False
GCF_002163975.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.4e-163,7846907,,1140.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,6.200000000000001e-249,Complete Genome,,42.5,7899568,"{'infraspecific_names': {'strain': 'HT-58-2'}, 'organism_name': 'Nostocales cyanobacterium HT-58-2', 'tax_id': 1940762}",1.0,,3,7846907,0,2.1e-239,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_087541936.1;D=WP_087541935.1;K=WP_087541890.1,Nostocales cyanobacterium HT-58-2,Nostocales,True
GCF_900088535.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,2.5e-53,3021545,,220.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.008,Complete Genome,,68.5,3021545,"{'infraspecific_names': {'strain': 'NIES-981'}, 'organism_name': 'Cyanobium sp. NIES-981', 'tax_id': 1851505}",0.0,,1,3021545,0,0.18,GCF_900088535.1-RS_2024_08_13,H=WP_087067474.1;D=WP_087067473.1;K=WP_087067473.1,Cyanobium sp. NIES-981,Cyanobium,False
GCF_002142495.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,5.400000000000001e-162,6176365,,24.0,,nifD-local_aln_i2.1_12182023,1.0,1,4,0,4.5000000000000005e-246,Complete Genome,,47.0,6803469,"{'infraspecific_names': {'strain': 'dg5'}, 'organism_name': 'Leptolyngbya boryana dg5', 'tax_id': 1260963}",1.0,,4,6176365,0,1.1000000000000001e-253,GCF_002142495.1-RS_2025_12_03,H=WP_017289029.1;D=WP_017289030.1;K=WP_017289031.1,Leptolyngbya boryana dg5,Leptolyngbya,True
GCF_002142475.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,5.400000000000001e-162,6176364,,24.0,,nifD-local_aln_i2.1_12182023,1.0,1,4,0,4.5000000000000005e-246,Complete Genome,,47.0,6803468,"{'infraspecific_names': {'strain': 'IAM M-101'}, 'organism_name': 'Leptolyngbya boryana IAM M-101', 'tax_id': 411966}",1.0,,4,6176364,0,1.1000000000000001e-253,GCF_002142475.1-RS_2025_12_03,H=WP_017289029.1;D=WP_017289030.1;K=WP_017289031.1,Leptolyngbya boryana IAM M-101,Leptolyngbya,True
GCF_002095975.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,5.1999999999999995e-54,5139339,,121.62,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.0011,Complete Genome,,42.0,5139339,"{'infraspecific_names': {'strain': 'PCC 7806SL'}, 'organism_name': 'Microcystis aeruginosa PCC 7806SL', 'tax_id': 1903187}",0.0,,1,5139339,0,1.1e-09,GCF_002095975.1-RS_2025_03_23,H=WP_002735653.1;D=WP_002746000.1;K=WP_002746000.1,Microcystis aeruginosa PCC 7806SL,Microcystis,False
GCF_001885215.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.3e-52,2750634,,270.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.00063,Complete Genome,,64.0,2750634,"{'infraspecific_names': {'strain': 'SynAce01'}, 'organism_name': 'Synechococcus sp. SynAce01', 'tax_id': 1916956}",0.0,,1,2750634,0,0.0048,GCF_001885215.1-RS_2024_05_07,H=WP_071801776.1;D=WP_071801777.1;K=WP_071801777.1,Synechococcus sp. SynAce01,Synechococcus,False
GCF_001767235.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.5e-51,9673108,,98.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,2.8e-05,Complete Genome,,43.5,9708656,"{'infraspecific_names': {'strain': 'PAL-8-15-08-1'}, 'organism_name': 'Moorena producens PAL-8-15-08-1', 'tax_id': 1458985}",0.0,,2,9673108,0,1.3e-13,GCF_001767235.1-RS_2025_03_09,H=WP_070391049.1;D=WP_070391051.1;K=WP_070391051.1,Moorena producens PAL-8-15-08-1,Moorena,False
GCF_001704955.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,5.699999999999998e-54,4293006,,114.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.00083,Complete Genome,,43.0,4293006,"{'infraspecific_names': {'strain': 'NIES-2481'}, 'organism_name': 'Microcystis aeruginosa NIES-2481', 'tax_id': 1698524}",0.0,,1,4293006,0,9.4e-10,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_046662683.1;D=WP_046662557.1;K=WP_046662557.1,Microcystis aeruginosa NIES-2481,Microcystis,False
GCF_001693295.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.9e-52,3059495,,20.0,,nifD-local_aln_i2.1_12182023,1.0,1,7,0,7.7e-06,Complete Genome,,49.5,3304088,"{'infraspecific_names': {'strain': 'PCC 8807'}, 'organism_name': 'Picosynechococcus sp. PCC 8807', 'tax_id': 195248}",1.0,,7,3059495,0,3.6e-12,GCF_001693295.1-RS_2024_11_06,H=WP_012307943.1;D=WP_012307265.1;K=WP_012307265.1,Picosynechococcus sp. PCC 8807,Picosynechococcus,False
GCF_001693275.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.9e-52,3087720,,20.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,7.8e-06,Complete Genome,,49.0,3432101,"{'infraspecific_names': {'strain': 'PCC 7117'}, 'organism_name': 'Picosynechococcus sp. PCC 7117', 'tax_id': 195498}",1.0,,6,3087720,0,2.4e-12,GCF_001693275.1-RS_2024_11_06,H=WP_012307943.1;D=WP_065710803.1;K=WP_065710803.1,Picosynechococcus sp. PCC 7117,Picosynechococcus,False
GCF_001693255.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.9e-52,3057091,,20.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,4.4e-06,Complete Genome,,49.5,3345085,"{'infraspecific_names': {'strain': 'PCC 7003'}, 'organism_name': 'Picosynechococcus sp. PCC 7003', 'tax_id': 374981}",1.0,,3,3057091,0,1.3e-12,GCF_001693255.1-RS_2024_11_06,H=WP_012307943.1;D=WP_065714099.1;K=WP_065714099.1,Picosynechococcus sp. PCC 7003,Picosynechococcus,False
GCF_001548455.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-163,5821603,,110.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,5.8e-255,Complete Genome,,41.0,5826863,"{'infraspecific_names': {'strain': 'NIES-3754'}, 'organism_name': 'Fischerella sp. NIES-3754', 'tax_id': 1752063}",1.0,,3,5821603,0,2.5000000000000003e-256,GCF_001548455.1-RS_2025_08_25,H=WP_172451471.1;D=WP_009459215.1;K=WP_009459214.1,Fischerella sp. NIES-3754,Fischerella,True
GCF_001548435.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.3e-54,6244812,,51.0,,nifD-local_aln_i2.1_12182023,1.0,1,4,0,1.7e-08,Complete Genome,,46.5,6761657,"{'infraspecific_names': {'strain': 'NIES-3755'}, 'organism_name': 'Leptolyngbya sp. NIES-3755', 'tax_id': 1752064}",1.0,,4,6244812,0,4.6e-11,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_068393180.1;D=WP_068378706.1;K=WP_068378706.1,Leptolyngbya sp. NIES-3755,Leptolyngbya,False
GCF_001548395.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.2000000000000005e-161,5480261,,25.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.5e-233,Complete Genome,,56.0,5480261,"{'infraspecific_names': {'strain': 'O-77'}, 'organism_name': 'Leptolyngbya sp. O-77', 'tax_id': 1080068}",1.0,,1,5480261,0,6.1e-252,GCF_001548395.1-RS_2025_01_08,H=WP_068515290.1;D=WP_068515287.1;K=WP_068515285.1,Leptolyngbya sp. O-77,Leptolyngbya,True
GCF_001548375.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.5000000000000005e-164,6463965,,60.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,1.7000000000000001e-258,Complete Genome,,40.5,6987571,"{'infraspecific_names': {'strain': 'NIES-3756'}, 'organism_name': 'Nostoc sp. NIES-3756', 'tax_id': 1751286}",1.0,,3,6463965,0,3.4e-241,GCF_001548375.1-RS_2025_09_14,H=WP_067766985.1;D=WP_067766988.1;K=WP_067766943.1,Nostoc sp. NIES-3756,Nostoc,True
GCF_001548115.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,8.099999999999999e-51,4150181,,81.0,,nifD-local_aln_i2.1_12182023,1.0,1,12,0,5.6e-08,Complete Genome,,33.5,4426059,"{'infraspecific_names': {'strain': 'NIES-3709'}, 'organism_name': 'Geminocystis sp. NIES-3709', 'tax_id': 1617448}",1.0,,12,4150181,0,1.2e-09,GCF_001548115.1-RS_2024_11_06,H=WP_066116355.1;D=WP_066117381.1;K=WP_066117381.1,Geminocystis sp. NIES-3709,Geminocystis,False
GCF_001548095.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.7e-50,3883409,,160.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,5.9e-08,Complete Genome,,32.5,4042078,"{'infraspecific_names': {'strain': 'NIES-3708'}, 'organism_name': 'Geminocystis sp. NIES-3708', 'tax_id': 1615909}",1.0,,6,3883409,0,2.4e-11,GCF_001548095.1-RS_2024_11_05,H=WP_066348562.1;D=WP_066343179.1;K=WP_066343179.1,Geminocystis sp. NIES-3708,Geminocystis,False
GCF_001521855.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.9e-52,3025472,,20.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,7.7e-06,Complete Genome,,49.5,3298676,"{'infraspecific_names': {'strain': 'PCC 73109'}, 'organism_name': 'Picosynechococcus sp. PCC 73109', 'tax_id': 374982}",1.0,,6,3025472,0,3.6e-12,GCF_001521855.1-RS_2024_11_05,H=WP_012307943.1;D=WP_012307265.1;K=WP_012307265.1,Picosynechococcus sp. PCC 73109,Picosynechococcus,False
GCF_000340785.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.2e-52,3569561,,,,nifD-local_aln_i2.1_12182023,1.0,1,8,0,7.2e-05,Complete Genome,,47.5,3949306,"{'infraspecific_names': {'strain': 'PCC 6803'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",0.0,,8,3569561,0,1e-11,GCF_000340785.1-RS_2024_08_13,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,Synechocystis sp. PCC 6803,Synechocystis,False
GCF_000317695.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1e-162,6395836,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,7,0,6.700000000000001e-249,Complete Genome,,39.0,7063285,"{'infraspecific_names': {'strain': 'PCC 7122'}, 'organism_name': 'Anabaena cylindrica PCC 7122', 'tax_id': 272123}",1.0,,7,6395836,0,4.799999999999998e-100,GCF_000317695.1-RS_2025_04_26,H=WP_015215476.1;D=WP_015214314.1;K=WP_015214312.1,Anabaena cylindrica PCC 7122,Anabaena,True
GCF_000317575.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.1999999999999997e-53,5041209,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,3.6e-07,Complete Genome,,36.0,5544990,"{'infraspecific_names': {'strain': 'PCC 7437'}, 'organism_name': 'Stanieria cyanosphaera PCC 7437', 'tax_id': 111780}",1.0,,6,5041209,0,2.1e-13,GCF_000317575.1-RS_2025_12_09,H=WP_041620182.1;D=WP_015194304.1;K=WP_015194304.1,Stanieria cyanosphaera PCC 7437,Stanieria,False
GCF_000317555.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.7e-52,5431448,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,5,0,6.6e-08,Complete Genome,,43.5,5882710,"{'infraspecific_names': {'strain': 'PCC 7428'}, 'organism_name': 'Gloeocapsa sp. PCC 7428', 'tax_id': 1173026}",1.0,,5,5431448,0,1e-14,GCF_000317555.1-RS_2024_08_13,H=WP_015187799.1;D=WP_015188044.1;K=WP_015188044.1,Gloeocapsa sp. PCC 7428,Gloeocapsa,False
GCF_000317105.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,6.3e-52,7689443,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,0.0001,Complete Genome,,47.5,7804270,"{'infraspecific_names': {'strain': 'PCC 6304'}, 'organism_name': 'Oxynema acuminatum PCC 6304', 'tax_id': 56110}",0.0,,3,7689443,0,1.9e-12,GCF_000317105.1-RS_2025_06_07,H=WP_015146613.1;D=WP_015150894.1;K=WP_015150894.1,Oxynema acuminatum PCC 6304,Oxynema,False
GCF_000317125.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-163,6315792,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,3.9999999999999997e-249,Complete Genome,,44.5,6689401,"{'infraspecific_names': {'strain': 'PCC 7203'}, 'organism_name': 'Chroococcidiopsis thermalis PCC 7203', 'tax_id': 251229}",1.0,,3,6315792,0,3.6e-255,GCF_000317125.1-RS_2025_05_02,H=WP_015156515.1;D=WP_015156514.1;K=WP_015156513.1,Chroococcidiopsis thermalis PCC 7203,Chroococcidiopsis,True
GCF_000317025.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.3000000000000005e-161,4986817,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.1e-244,Complete Genome,,45.0,4986817,"{'infraspecific_names': {'strain': 'PCC 7327'}, 'organism_name': 'Pleurocapsa sp. PCC 7327', 'tax_id': 118163}",1.0,,1,4986817,0,1.6999999999999998e-259,GCF_000317025.1-RS_2024_08_22,H=WP_371265304.1;D=WP_015145032.1;K=WP_015145033.1,Pleurocapsa sp. PCC 7327,Pleurocapsa,True
GCF_000317085.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.9e-52,3510253,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,6.5e-07,Complete Genome,,40.5,3583735,"{'infraspecific_names': {'strain': 'PCC 7502'}, 'organism_name': 'Synechococcus sp. PCC 7502', 'tax_id': 1173263}",1.0,,3,3510253,0,1.7e-11,GCF_000317085.1-RS_2024_08_22,H=WP_015169021.1;D=WP_015167061.1;K=WP_015167061.1,Synechococcus sp. PCC 7502,Synechococcus,False
GCF_000317045.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,2.3e-51,4681111,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.0039,Complete Genome,,58.5,4681111,"{'infraspecific_names': {'strain': 'PCC 7407'}, 'organism_name': 'Geitlerinema sp. PCC 7407', 'tax_id': 1173025}",0.0,,1,4681111,0,2.9e-12,GCF_000317045.1-RS_2024_11_05,H=WP_015170753.1;D=WP_015173835.1;K=WP_015173835.1,Geitlerinema sp. PCC 7407,Geitlerinema,False
GCF_000317065.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,4.6e-51,4557046,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,5.1e-05,Complete Genome,,46.0,4885680,"{'infraspecific_names': {'strain': 'PCC 7367'}, 'organism_name': 'Thalassoporum mexicanum PCC 7367', 'tax_id': 82654}",0.0,,2,4557046,0,1.6e-10,GCF_000317065.1-RS_2025_02_01,H=WP_015163679.1;D=WP_015164943.1;K=WP_015164943.1,Thalassoporum mexicanum PCC 7367,Thalassoporum,False
GCF_001318385.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.2e-52,3569196,,,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.2e-05,Complete Genome,,47.5,3569196,"{'infraspecific_names': {'strain': 'PCC 6803 substr. GT-G'}, 'organism_name': 'Synechocystis sp. PCC 6803', 'tax_id': 1148}",0.0,,1,3569196,0,1e-11,GCF_001318385.1-RS_2025_08_25,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,Synechocystis sp. PCC 6803,Synechocystis,False
GCF_000317615.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.1e-50,3781008,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.6e-08,Complete Genome,,42.5,3781008,"{'infraspecific_names': {'strain': 'PCC 8305'}, 'organism_name': 'Dactylococcopsis salina PCC 8305', 'tax_id': 13035}",1.0,,1,3781008,0,1.3e-13,GCF_000317615.1-RS_2025_12_13,H=WP_015228895.1;D=WP_015229485.1;K=WP_015229485.1,Dactylococcopsis salina PCC 8305,Dactylococcopsis,False
GCF_000317635.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3e-160,4179170,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.2999999999999995e-229,Complete Genome,,43.0,4179170,"{'infraspecific_names': {'strain': 'PCC 7418'}, 'organism_name': 'Halothece sp. PCC 7418', 'tax_id': 65093}",1.0,,1,4179170,0,1.9999999999999999e-249,GCF_000317635.1-RS_2024_11_05,H=WP_015225829.1;D=WP_015225830.1;K=WP_216086731.1,Halothece sp. PCC 7418,Halothece,True
GCF_000317655.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.2e-52,3163381,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.2e-06,Complete Genome,,38.5,3163381,"{'infraspecific_names': {'strain': 'PCC 7202'}, 'organism_name': 'Cyanobacterium stanieri PCC 7202', 'tax_id': 292563}",1.0,,1,3163381,0,3.8e-13,,H=WP_015222314.1;D=WP_015221912.1;K=WP_015221912.1,Cyanobacterium stanieri PCC 7202,Cyanobacterium,False
GCF_000317675.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.4e-51,4114099,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,2,0,8.1e-06,Complete Genome,,35.0,4176973,"{'infraspecific_names': {'strain': 'PCC 10605'}, 'organism_name': 'Cyanobacterium aponinum PCC 10605', 'tax_id': 755178}",1.0,,2,4114099,0,2e-14,GCF_000317675.1-RS_2025_08_19,H=WP_015219581.1;D=WP_015219326.1;K=WP_015219326.1,Cyanobacterium aponinum PCC 10605,Cyanobacterium,False
GCF_000317515.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.4e-162,7470429,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,9,0,4.400000000000001e-246,Complete Genome,,46.0,7966510,"{'infraspecific_names': {'strain': 'PCC 7113'}, 'organism_name': 'Allocoleopsis franciscana PCC 7113', 'tax_id': 1173027}",1.0,,9,7470429,0,1.1e-257,GCF_000317515.1-RS_2025_11_20,H=WP_015181338.1;D=WP_015181337.1;K=WP_015181336.1,Allocoleopsis franciscana PCC 7113,Allocoleopsis,True
GCF_000317495.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.6e-52,5315554,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,9,0,6.3e-06,Complete Genome,,40.0,5620407,"{'infraspecific_names': {'strain': 'PCC 9333'}, 'organism_name': 'Crinalium epipsammum PCC 9333', 'tax_id': 1173022}",1.0,,9,5315554,0,3.3e-14,GCF_000317495.1-RS_2025_11_20,H=WP_015204277.1;D=WP_015205494.1;K=WP_015205494.1,Crinalium epipsammum PCC 9333,Crinalium,False
GCF_000317435.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,7.6e-52,6767834,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,4,0,2.3000000000000003e-249,Complete Genome,,40.0,6960392,"{'infraspecific_names': {'strain': 'PCC 6303'}, 'organism_name': 'Calothrix sp. PCC 6303', 'tax_id': 1170562}",1.0,,4,6767834,0,8.499999999999999e-238,GCF_000317435.1-RS_2025_02_14,H=WP_015199079.1;D=WP_015195999.1;K=WP_015195987.1,Calothrix sp. PCC 6303,Calothrix,True
GCF_000317475.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,6.6e-52,7479014,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,6,0,0.00046,Complete Genome,,46.0,8272254,"{'infraspecific_names': {'strain': 'PCC 7112'}, 'organism_name': 'Phormidium nigroviride PCC 7112', 'tax_id': 179408}",0.0,,6,7479014,0,9.5e-13,GCF_000317475.1-RS_2025_09_21,H=WP_015178522.1;D=WP_015178564.1;K=WP_015178564.1,Phormidium nigroviride PCC 7112,Phormidium,False
GCF_000316605.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,9.2e-52,5125950,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,9.6e-07,Complete Genome,,44.0,5125950,"{'infraspecific_names': {'strain': 'PCC 7376'}, 'organism_name': '[Leptolyngbya] sp. PCC 7376', 'tax_id': 111781}",1.0,,1,5125950,0,1e-12,GCF_000316605.1-RS_2024_11_05,H=WP_015132502.1;D=WP_015135124.1;K=WP_015135124.1,[Leptolyngbya] sp. PCC 7376,[Leptolyngbya],False
GCF_000316575.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.5000000000000002e-162,7023215,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.299999999999999e-247,Complete Genome,,42.0,7023215,"{'infraspecific_names': {'strain': 'PCC 7507'}, 'organism_name': 'Calothrix sp. PCC 7507', 'tax_id': 99598}",1.0,,1,7023215,0,1.5e-239,GCF_000316575.1-RS_2024_08_13,H=WP_015126422.1;D=WP_015126423.1;K=WP_015126445.1,Calothrix sp. PCC 7507,Calothrix,True
GCF_000316625.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,6.100000000000001e-164,6329823,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,8e-257,Complete Genome,,40.5,6329823,"{'infraspecific_names': {'strain': 'PCC 7107'}, 'organism_name': 'Nostoc sp. PCC 7107', 'tax_id': 317936}",1.0,,1,6329823,0,4.4e-240,GCF_000316625.1-RS_2024_07_22,H=WP_015114149.1;D=WP_015114150.1;K=WP_015114157.1,Nostoc sp. PCC 7107,Nostoc,True
GCF_000316645.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1e-160,6635030,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,8.8e-77,Complete Genome,,41.5,6718869,"{'infraspecific_names': {'strain': 'PCC 7524'}, 'organism_name': 'Nostoc sp. PCC 7524', 'tax_id': 28072}",1.0,,3,6635030,0,4.4e-240,GCF_000316645.1-RS_2025_08_24,H=WP_015141658.1;D=WP_015137572.1;K=WP_015137545.1,Nostoc sp. PCC 7524,Nostoc,True
GCF_000316515.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,5.1e-52,3342364,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.022,Complete Genome,,68.5,3342364,"{'infraspecific_names': {'strain': 'PCC 6307'}, 'organism_name': 'Cyanobium gracile PCC 6307', 'tax_id': 292564}",0.0,,1,3342364,0,0.0012,GCF_000316515.1-RS_2025_05_02,H=WP_015107703.1;D=WP_015107702.1;K=WP_015107702.1,Cyanobium gracile PCC 6307,Cyanobium,False
GCF_000316665.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,4.1e-152,8698463,,30.0,,nifD-local_aln_i2.1_12182023,1.0,1,3,0,1e-78,Complete Genome,,37.5,8728773,"{'infraspecific_names': {'strain': 'PCC 7116'}, 'organism_name': 'Rivularia sp. PCC 7116', 'tax_id': 373994}",1.0,,3,8698463,0,6.300000000000001e-104,GCF_000316665.1-RS_2024_08_22,H=WP_015122246.1;D=WP_015122119.1;K=WP_015122118.1,Rivularia sp. PCC 7116,Rivularia,True
